year month day camp flt prof lat lon alt pressure theta co2 co2qcls co2noaa co2ao2 strat co2mspo co2mqcls co2mnoaa co2mao2
2018 5 21 4 13 8 41.52688 -129.8675 206.4531 997.022 285.6829 413.68 413.9516 413.5676 414.1411 0 9.21 -0.272 0.112 -0.461
2018 5 21 4 13 -1 41.52542 -128.8983 2131.726 789.3807 301.8711 413.41 413.5502 413.1571 413.6527 0 8.94 -0.14 0.253 -0.243
2018 5 21 4 13 9 41.50493 -127.2425 7212.819 414.1901 325.6404 415.17 412.4037 412.4257 NA 0 10.7 2.766 2.744 NA
2018 5 21 4 13 9 40.73924 -125.8743 9780.533 288.5968 333.2605 413.27 413.1089 413.2183 413.1378 0 8.8 0.161 0.052 0.132
2018 5 21 4 13 -1 38.61251 -122.3898 11859.53 207.5713 340.9642 410.05 410.1495 410.1474 410.2176 1 5.58 -0.099 -0.097 -0.168
2018 5 21 4 13 10 37.60769 -121.573 6455.793 453.9425 319.2611 411.93 412.1344 411.8974 412.1241 0 7.46 -0.204 0.033 -0.194
2018 5 21 4 13 10 37.27279 -120.8132 2716.613 731.1305 304.2738 409.91 410.3563 409.8927 410.3855 0 5.44 -0.446 0.017 -0.475
2018 5 21 4 13 10 36.42087 -119.2281 454.0822 958.4434 296.9811 409.56 409.2511 409.3402 409.5712 0 5.09 0.309 0.22 -0.011
2018 5 21 4 13 -1 35.75383 -119.0291 2716.21 730.083 304.0631 411.15 410.3999 410.8981 410.7369 0 6.68 0.75 0.252 0.413
2018 5 21 4 13 11 35.42888 -118.735 4677.463 569.9893 309.1065 412.56 412.4614 412.3437 412.4958 0 8.09 0.099 0.216 0.064
