year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 ch4pfp ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2 ch4mqcls
2011 6 23 3 26 10.5 4 4 69 -1.879371 -165.7754 5113.262 550.9752 323.1198 392.83 392.6419 392.8544 392.2078 1798.11 1797.159 7.3 0 4466.25 321.6765 32.875 5.17 0.188 -0.024 0.622 0.951
2011 6 23 3 31 14.5 4 4 69 -2.340592 -165.9666 7584.738 401.0367 333.6014 390.48 390.4133 390.5577 390.0353 1783.14 1783.962 7.19 0 116.9375 322.1465 25.1875 2.82 0.067 -0.078 0.445 -0.822
2011 6 23 3 47 31 4 4 70 -3.858137 -166.5952 5637.392 515.6236 324.7672 390.74 390.5413 390.668 390.4985 1779.94 1781.476 7.23 0 2744 321.5265 35.13333 3.08 0.199 0.072 0.241 -1.536
2011 6 23 3 56 8 4 4 70 -4.545262 -166.8799 1426.293 857.0889 304.6963 390.37 390.18 390.1607 390.5252 1767.56 1772.424 7.17 0 22873.33 321.7965 13.46667 2.71 0.19 0.209 -0.155 -4.864
2011 6 23 4 0 36 4 4 71 -4.855981 -167.0092 323.1687 972.618 300.2598 390.43 390.3664 NA 390.0095 1767.05 1773.399 7.2 0 32806.67 321.6865 13.26667 2.77 0.064 NA 0.421 -6.349
2011 6 23 4 12 51.5 4 4 71 -5.817377 -167.4001 6055.507 488.7098 326.2369 390.69 390.585 390.8081 390.6631 1777.57 1781.674 7.24 0 5641.25 321.8665 33 3.032 0.105 -0.118 0.027 -4.104
2011 6 23 4 20 52 4 4 0 -6.560351 -167.7016 9032.043 329.4516 338.8364 390.89 NA NA 390.98 1788.75 1793.537 7.19 0 214.0526 322.3065 51 3.233 NA NA -0.09 -4.787
2011 6 23 4 37 18.5 4 4 72 -8.033982 -168.3047 2871.936 723.617 312.3946 390.95 NA 390.8294 390.9576 1775.98 NA 7.22 0 13200 322.3765 23.375 3.296 NA 0.121 -0.008 NA
2011 6 23 4 43 49.5 4 4 73 -8.504025 -168.4978 320.7494 973.7119 299.8061 389.88 389.7081 389.7319 390.0546 1765.43 1772.222 7.19 0 34400 321.9165 16 2.227 0.172 0.148 -0.175 -6.792
2011 6 23 5 5 45 4 4 73 -10.35481 -169.16 9039.834 329.3091 337.5458 391 NA 391.0053 390.4605 1788.12 1790.683 7.23 0 310 321.8865 39.70588 3.347 NA -0.005 0.54 -2.563
2011 6 23 5 20 39.5 4 4 74 -11.77108 -169.3287 3112.124 704.1347 312.8405 390.9 NA NA NA 1772.99 1775.791 7.2 0 8662.5 321.8365 22.4375 3.24 NA NA NA -2.801
2011 6 23 5 27 59 4 4 74 -12.34381 -169.3978 306.5259 977.4303 299.949 389.31 389.1571 NA 389.0005 1763.19 1768.317 7.14 0 29806.67 321.7765 19.46667 1.646 0.153 NA 0.31 -5.127
2011 6 23 5 59 17.5 4 4 75 -14.92501 -168.0426 11907.42 217.4375 345.9545 390.91 390.6553 NA 390.0485 1773.6 1780.065 7.19 0 76.16875 322.0765 12.625 3.23 0.255 NA 0.862 -6.465
2011 6 23 6 9 0 4 4 0 -15.77148 -167.2385 14343.36 147.7586 357.086 392.45 391.746 392.1135 391.4454 1797.27 1799.633 7.18 0 9.406957 322.1065 64.34783 4.782 0.704 0.337 1.005 -2.363
2011 6 23 6 25 41.5 4 4 0 -17.32471 -165.7378 14321.78 147.7716 359.4806 392.37 391.7358 392.0813 391.3002 1797.73 1801.196 7.25 0 7.237083 321.8565 81.58333 4.724 0.634 0.289 1.07 -3.466
2011 6 23 6 50 19 4 4 0 -19.24109 -163.1177 14870.18 134.2871 364.6958 392.05 391.565 NA 391.6476 1798.17 1802.8 7.26 0 6.513333 322.1265 101.3333 4.437 0.485 NA 0.402 -4.63
2011 6 23 7 17 27 4 4 76 -20.82202 -160.274 6843.151 441.1362 325.9068 391.14 390.626 391.1673 391.0618 1793.3 1795.983 7.21 0 498.2667 322.3265 63.26667 3.525 0.514 -0.027 0.078 -2.683
2011 6 25 21 42 38 4 5 77 -21.75956 -160.6185 6800.586 443.9436 329.0741 391.23 391.32 391.2767 391.5452 1790.56 1792.325 7.21 0 264.6 322.2482 55.73333 3.574 -0.09 -0.047 -0.315 -1.765
2011 6 25 22 1 27.5 4 5 0 -23.12346 -162.5126 12801.03 187.7352 350.6735 392.56 391.9925 NA 392.1265 1807.92 1812.931 7.3 0 11.8125 322.9182 79.3125 4.91 0.567 NA 0.433 -5.011
2011 6 25 22 23 29.5 4 5 0 -24.69128 -164.7801 12769.34 187.8194 351.735 392.48 391.914 391.8756 392.6528 1806.42 1809.98 7.29 0 12.45625 322.7582 84.25 4.83 0.566 0.604 -0.173 -3.56
2011 6 25 22 44 27.5 4 5 78 -25.68873 -167.0939 6263.533 471.2594 323.2427 389.66 389.6637 389.3963 389.9456 1768.86 1769.096 7.19 0 5761.875 321.5482 27.3125 2.01 -0.004 0.264 -0.286 -0.236
2011 6 25 22 54 26.5 4 5 78 -25.9998 -167.9793 1477.15 853.6053 299.5777 389.44 NA 388.8521 389.4359 1765.74 NA 7.12 0 17750 321.6582 24.5 1.79 NA 0.588 0.004 NA
2011 6 25 22 59 50.5 4 5 79 -26.19251 -168.3785 312.574 978.3559 293.6899 389.76 389.498 NA 389.3043 1768.36 1773.194 7.19 0 24075 321.4882 27.5625 2.11 0.262 NA 0.456 -4.834
2011 6 25 23 5 11.5 4 5 79 -26.3154 -168.8286 2478.007 756.9177 303.8328 389.77 390.0893 389.7237 389.7488 1772.74 1774.443 7.22 0 11487.5 321.9982 33.6875 2.119 -0.319 0.046 0.021 -1.703
2011 6 25 23 13 45 4 5 79 -26.63749 -169.7156 6547.086 451.8062 323.8839 389.65 389.8241 389.6782 390.1855 1771.16 1768.755 7.18 0 3889.412 321.7382 33 1.998 -0.174 -0.028 -0.536 2.405
2011 6 25 23 31 2.5 4 5 80 -27.26591 -171.502 5603.398 509.3225 315.8185 389.79 389.0493 389.205 NA 1772.29 1769.614 7.17 0 2442.143 321.6882 49.42857 2.135 0.741 0.585 NA 2.676
2011 6 25 23 40 32 4 5 80 -27.52714 -172.2718 1099.511 890.7037 292.9156 387.83 387.3733 NA 387.6955 1763.75 1764.497 7.15 0 14306.67 321.1982 33.73333 0.173 0.457 NA 0.135 -0.747
2011 6 25 23 44 44 4 5 81 -27.6317 -172.5844 310.0404 978.1489 292.3972 387.61 387.3893 387.3947 387.6596 1762.83 1765.469 7.12 0 16120 320.8082 33.86667 -0.047 0.221 0.215 -0.05 -2.639
2011 6 25 23 50 34.5 4 5 81 -27.77922 -173.03 2785.278 725.9869 305.8514 388.64 NA NA 387.7335 1768.01 1771.937 7.16 0 134.4286 320.8582 42.14286 0.982 NA NA 0.906 -3.927
2011 6 26 0 4 45 4 5 81 -28.1653 -174.2232 8778.07 329.3693 334.2563 389.94 390.1413 389.9107 390.202 1773.74 1781.189 7.15 0 1286.667 321.7082 29.8 2.281 -0.201 0.029 -0.262 -7.449
2011 6 26 0 14 48 4 5 82 -28.43619 -175.0856 5826.369 490.0994 313.9949 389.58 389.4493 389.3827 NA 1772.94 1779.215 7.13 0 156.3333 321.2182 48.86667 1.922 0.131 0.197 NA -6.275
2011 6 26 0 24 38 4 5 82 -28.69367 -175.8931 1223.229 876.4245 291.356 387.65 387.576 387.478 387.6729 1761.36 1765.296 7.09 0 12200 320.8382 34.53333 -0.006 0.074 0.172 -0.023 -3.936
2011 6 26 0 29 36 4 5 83 -28.79681 -176.2691 159.5856 994.2464 290.8083 387.59 387.7064 NA 387.7713 1760.34 1764.884 7.11 0 13480 321.0482 33.8 -0.065 -0.116 NA -0.181 -4.544
2011 6 26 0 58 34 4 5 85 -29.47471 -178.6274 157.8793 994.1246 290.1482 387.6 387.7879 NA 386.9012 1764.02 1767.083 7.12 0 14260 321.1682 33.2 -0.05 -0.188 NA 0.699 -3.063
2011 6 26 1 6 30.5 4 5 85 -29.64796 -179.2451 3391.565 668.3513 299.3469 387.65 387.9923 387.8007 NA 1764.05 1769.613 7.15 0 3780.714 321.1882 32.42857 -0.002 -0.342 -0.151 NA -5.563
2011 6 26 1 12 50.5 4 5 86 -29.79739 -179.797 4898.381 548.7595 304.0848 387.8 387.7663 387.7806 388.0881 1764.92 1769.169 7.12 0 193.25 320.6982 32.5625 0.146 0.034 0.019 -0.288 -4.249
2011 6 26 1 29 58 4 5 87 -30.42381 178.9504 155.2623 994.2404 289.7181 387.5 387.33 NA 387.6017 1761.27 1766.376 7.11 0 8554 320.6382 36.06667 -0.16 0.17 NA -0.102 -5.106
2011 6 26 1 41 50 4 5 87 -31.17738 178.5105 4810.42 551.7068 298.7159 387.92 387.986 387.9907 388.159 1765.92 1771.994 7.07 0 423.7333 320.9282 31.26667 0.256 -0.066 -0.071 -0.239 -6.074
2011 6 26 2 0 6 4 5 88 -32.41698 177.7699 1277.761 866.4245 289.2161 387.62 387.158 NA NA 1760.82 1766.239 7.08 0 6789.333 321.2082 36.2 -0.05 0.462 NA NA -5.419
2011 6 26 2 5 16 4 5 89 -32.71253 177.5897 157.2347 991.3723 288.0155 387.58 387.3593 387.432 387.6678 1759.75 1767.354 7.19 0 11246.67 321.3082 36 -0.089 0.221 0.148 -0.088 -7.604
2011 6 26 2 9 14.5 4 5 89 -32.94328 177.4482 1897.704 802.0346 289.9342 387.73 387.7667 387.8325 387.8174 1761.37 1769.398 7.18 0 5073.75 320.8482 35.9375 0.062 -0.037 -0.102 -0.087 -8.028
2011 6 26 2 12 57 4 5 89 -33.17515 177.3054 3576.634 646.9382 295.0931 387.65 387.69 387.7593 387.7071 1761.97 1768.344 7.14 0 1046.467 320.7282 33.73333 -0.018 -0.04 -0.109 -0.057 -6.374
2011 6 26 2 31 30 4 5 0 -34.56237 176.281 4781.247 549.4526 297.0994 387.63 387.402 387.6733 388.0111 1762.79 1767.523 7.11 0 1834.667 320.6982 37.93333 -0.035 0.228 -0.043 -0.381 -4.733
2011 6 26 2 38 29.5 4 5 0 -35.15621 175.9746 4770.203 549.6015 296.9153 387.87 387.5281 387.81 387.3704 1763.66 1768.684 7.14 0 367.5625 320.6882 36 0.206 0.342 0.06 0.5 -5.024
2011 6 26 2 50 52 4 5 0 -36.17452 175.3781 4756.553 549.5901 295.3449 387.78 NA NA NA 1763.05 NA 7.14 0 1304.667 320.7382 35.93333 0.118 NA NA NA NA
2011 6 26 2 57 50 4 5 0 -36.73231 175.0005 4751.712 549.5214 294.0143 387.92 387.54 NA 387.8172 1764.44 1768.275 7.11 0 1414 320.9082 36.46667 0.26 0.38 NA 0.103 -3.835
2011 6 26 3 10 41 4 5 0 -37.87303 174.5071 4751.99 549.5483 293.9525 387.72 387.3413 NA 387.665 1762 1766.647 7.05 0 570.4 320.8082 41.8 0.06 0.379 NA 0.055 -4.647
2011 6 26 3 50 27 4 5 0 -41.61333 173.103 4776.541 549.7132 296.0435 387.76 NA NA 387.8761 1763.36 1763.984 7.13 0 158.1333 320.4182 38.4 0.1 NA NA -0.116 -0.624
2011 6 26 4 13 57 4 5 90 -43.36662 172.673 602.1137 943.0309 281.926 388.02 388.0443 388.0433 388.2965 1768.28 1773.924 7.11 0 8638.667 320.9782 29.2 0.358 -0.024 -0.023 -0.277 -5.644
2011 6 28 23 52 17 4 6 0 -45.50851 167.6307 4989.108 549.5501 305.5844 388.26 NA 388.032 388.6451 1768.54 NA 7.09 0 1046.667 321.3998 37.26667 0.584 NA 0.228 -0.385 NA
2011 6 29 0 19 3 4 6 0 -45.93996 163.6791 5034.213 549.5984 304.4496 389.34 389.196 389.1393 388.8451 1777.91 1781.409 7.16 0 1326 321.7998 42.6 1.666 0.144 0.201 0.495 -3.499
2011 6 29 0 27 57 4 6 0 -46.20388 162.4148 5049.277 549.5634 305.708 389.99 389.7907 NA 390.3337 1784.48 1788.46 7.2 0 1333.333 322.2998 46.4 2.319 0.199 NA -0.344 -3.98
2011 6 29 0 39 45 4 6 0 -46.731 160.8415 5063.38 549.6047 306.6307 389.63 389.3633 NA NA 1780.9 1782.039 7.23 0 1013 321.9998 46.13333 1.963 0.267 NA NA -1.139
2011 6 29 0 53 5 4 6 92 -47.54644 159.3193 5316.035 532.4209 307.9168 389.49 NA 389.3513 389.9026 1780.79 NA 7.12 0 1101.2 321.2598 47.86667 1.828 NA 0.139 -0.413 NA
2011 6 29 1 4 48 4 6 92 -48.58171 157.9745 10469.18 252.8593 320.379 388.49 388.362 388.4167 388.7041 1768.7 1773.269 7.12 0 15.32 320.6998 37.6 0.827 0.128 0.073 -0.214 -4.569
2011 6 29 1 11 2.5 4 6 0 -49.15274 157.1992 12295.91 187.8296 331.5841 390 389.4744 NA 389.5608 1776.54 1770.324 7.18 0 6.105625 319.6798 95.0625 2.333 0.526 NA 0.439 6.216
2011 6 29 1 29 4.5 4 6 0 -50.80157 155.0152 12282.39 187.8768 329.3212 389.48 389.0356 NA 389.4625 1770.52 1770.664 7.08 1 10.8375 318.4898 96.625 1.801 0.444 NA 0.018 -0.144
2011 6 29 1 38 31.5 4 6 0 -51.68259 153.8786 12270.34 187.9249 328.4666 389.42 NA 389.5706 389.2146 1771.67 NA 7.15 0 9.93125 320.7498 55.5 1.734 NA -0.151 0.205 NA
2011 6 29 1 54 19.5 4 6 0 -53.10556 151.9127 12574.49 177.6127 329.1758 389.4 NA 390.065 389.2515 1774.49 NA 7.18 0 9.2 320.8798 56.0625 1.704 NA -0.665 0.148 NA
2011 6 29 2 10 51.5 4 6 0 -54.54488 149.7345 13030.91 162.8112 332.3256 389.85 389.4045 NA NA 1775.09 1772.703 7.14 0 5.814 319.7898 78.7 2.152 0.446 NA NA 2.387
2011 6 29 2 31 17 4 6 93 -56.43131 147.1929 6921.125 412.119 313.4173 389.47 388.9593 389.918 389.0506 1780.46 1781.729 7.17 0 909.206 321.9198 43.13333 1.775 0.511 -0.448 0.419 -1.269
2011 6 29 2 51 45 4 6 94 -57.79518 145.3003 194.3698 977.3916 278.0758 NA NA 387.3061 387.1813 1765.91 1782.17 7.08 0 8469.13 320.6798 33.26087 NA NA NA NA -16.26
2011 6 29 2 51 46 4 6 94 -57.79608 145.2989 197.0504 977.0961 278.0949 NA NA 387.3043 387.1341 1763.57 NA 7.09 0 8470.435 321.0498 33.26087 NA NA NA NA NA
2011 6 29 2 58 40 4 6 94 -57.88275 144.9469 2418.718 738.9074 290.3614 388.23 387.9723 NA NA 1759.59 1756.723 7.15 0 432.087 321.2698 33.6087 0.54 0.258 NA NA 2.867
2011 6 29 2 58 41 4 6 94 -57.8817 144.9469 2426.269 738.1939 290.4026 388.1 387.9718 NA NA 1760.82 1756.668 7.07 0 455.2609 321.0298 33.73913 0.41 0.128 NA NA 4.152
2011 6 29 3 13 46 4 6 94 -56.81287 144.9658 8397.272 329.4283 318.2917 390.04 388.9039 389.037 388.8833 1775.83 1796.907 7.18 0 282.3478 321.5498 38.56522 2.352 1.136 1.003 1.157 -21.077
2011 6 29 3 13 47 4 6 94 -56.81154 144.9658 8397.366 329.4266 318.2788 389.6 388.9057 389.03 388.9097 1775.13 1796.981 7.13 0 283.4348 321.4198 38.43478 1.912 0.694 0.57 0.69 -21.851
2011 6 29 3 29 21.5 4 6 95 -55.68866 144.9877 2872.211 705.3793 294.7221 387.55 386.6448 NA 386.516 1766.36 1766.035 7.12 0 6107.727 321.3298 32.63636 -0.135 0.905 NA 1.034 0.325
2011 6 29 3 29 22.5 4 6 95 -55.68759 144.9877 2864.562 706.071 294.64 387.4 386.6557 NA 386.5114 1764.57 1766.02 7.15 0 6106.818 321.2698 32.68182 -0.285 0.744 NA 0.889 -1.45
2011 6 29 3 38 4.5 4 6 95 -55.13864 144.9976 166.3185 991.3469 277.8488 388.06 NA 387.5232 387.4937 1764.06 NA 7.13 0 9655 321.4098 32.63636 0.376 NA 0.537 0.566 NA
2011 6 29 3 38 5.5 4 6 95 -55.13765 144.9976 166.3252 991.3476 277.8597 388.23 NA 387.5236 387.508 1763.63 NA 7.09 0 9657.727 321.3298 32.59091 0.546 NA 0.706 0.722 NA
2011 6 29 3 50 48 4 6 96 -54.30998 145.1523 4454.823 579.5438 303.4114 389.59 388.6909 NA 389.2363 1775.52 1770.324 7.21 0 1085.304 321.1998 42.69565 1.908 0.899 NA 0.354 5.196
2011 6 29 3 50 49 4 6 96 -54.3088 145.1526 4462.434 578.9693 303.4354 389.32 388.6891 NA 389.2323 1775.61 1770.374 7.16 0 1079.652 321.8198 42.56522 1.638 0.631 NA 0.088 5.236
2011 6 29 4 10 15 4 6 97 -52.70786 145.4871 6132.686 467.2911 308.9902 389.26 388.8987 NA 389.2113 1777.41 1771.991 7.19 0 2000.435 321.6098 44.43478 1.582 0.361 NA 0.049 5.419
2011 6 29 4 10 16 4 6 97 -52.70652 145.4873 6125.077 467.7813 308.9717 389.33 388.897 NA 389.2287 1776.85 1771.876 7.21 0 2007.826 321.2398 44.47826 1.652 0.433 NA 0.101 4.974
2011 6 29 4 20 19 4 6 97 -51.98171 145.6304 1499.77 850.9616 291.4933 388.97 388.4378 NA 389.27 1774.59 1774.615 7.15 0 977.0435 321.7398 38.3913 1.293 0.532 NA -0.3 -0.025
2011 6 29 4 20 20 4 6 97 -51.9806 145.6306 1492.088 851.7656 291.4576 388.86 388.4122 NA 389.2879 1771.89 1774.313 7.2 0 978.3478 320.9798 38.3913 1.183 0.448 NA -0.428 -2.423
2011 6 29 4 22 19.5 4 6 97 -51.84718 145.6565 1109.586 893.0372 285.3343 387.21 NA 387.0186 386.8074 1764.51 NA 7.17 0 8576.364 320.8798 31.95455 -0.466 NA 0.191 0.403 NA
2011 6 29 4 22 20.5 4 6 97 -51.84606 145.6567 1103.246 893.725 285.1739 387.16 NA 387.0291 386.7183 1766.12 NA 7.08 0 8595.909 320.7498 32 -0.516 NA 0.131 0.442 NA
2011 6 29 4 26 42.5 4 6 97 -51.57498 145.7088 175.6193 1002.116 280.4238 387.72 387.875 387.5955 387.9644 1765.72 1769.386 7.11 0 11000 321.1598 32.09091 0.044 -0.155 0.125 -0.244 -3.666
2011 6 29 4 26 43.5 4 6 97 -51.57396 145.709 175.6467 1002.11 280.4297 387.69 387.8771 387.5959 388.0148 1764.91 1769.219 7.1 0 11000 320.8898 32.04545 0.014 -0.187 0.094 -0.325 -4.309
2011 6 29 4 51 15 4 6 98 -49.71042 146.063 8698.22 329.4283 318.0867 391.5 391.1233 391.3941 391.4817 1803.47 1805.051 7.22 0 238.5652 322.7798 60.56522 3.829 0.377 0.106 0.018 -1.581
2011 6 29 4 51 16 4 6 98 -49.70879 146.0634 8698.254 329.4278 318.0881 391.46 391.11 391.3983 391.4233 1803.48 1805.13 7.26 0 237.5217 322.0498 60.65217 3.789 0.35 0.062 0.037 -1.65
2011 6 29 5 6 27 4 6 99 -48.38384 146.3444 3270.353 690.3136 301.6644 389.6 NA 389.4078 390.0105 1780.2 1780.079 7.22 0 2619.565 321.7998 42.65217 1.93 NA 0.192 -0.411 0.121
2011 6 29 5 6 28 4 6 99 -48.38263 146.3447 3262.622 690.9833 301.6494 389.5 NA 389.4091 389.9569 1779.38 1780.077 7.16 0 2629.565 321.5598 42.69565 1.83 NA 0.091 -0.457 -0.697
2011 7 1 0 23 8 4 7 0 -41.59748 146.2924 5007.194 549.4876 305.3025 388.71 NA 388.352 NA 1772.51 NA 7.2 0 214.6667 321.5314 40.8 0.963 NA 0.358 NA NA
2011 7 1 0 35 38.5 4 7 103 -40.80395 145.3609 1773.842 829.8361 288.9806 387.84 387.695 387.3431 388.2847 1771.59 1777.747 7.09 0 7652.5 320.7214 35.3125 0.078 0.145 0.497 -0.445 -6.157
2011 7 1 0 42 18 4 7 104 -40.77885 145.0377 1380.725 871.019 288.4802 387.57 387.8714 387.2213 388.1093 1769.85 1772.963 7.14 0 8180.667 321.1914 32.73333 -0.199 -0.301 0.349 -0.539 -3.113
2011 7 1 0 53 32.5 4 7 104 -39.81281 145.2914 6560.301 445.3313 310.211 389.66 NA 389.425 390.2325 1777.83 NA 7.14 0 914.5714 321.3414 45.57143 1.878 NA 0.235 -0.572 NA
2011 7 1 1 12 43.5 4 7 0 -37.70805 144.9427 12306.6 187.8529 348.925 389.96 389.4575 389.3244 NA 1763.69 1768.358 7.14 1 4.401875 315.4514 184 2.183 0.502 0.636 NA -4.668
2011 7 1 1 45 38.5 4 7 0 -34.18663 148.1001 12350.07 187.8316 349.4825 391.06 390.5412 390.2969 390.2162 1789.15 1794.328 7.21 0 5.484375 320.4214 127.3125 3.316 0.519 0.763 0.844 -5.178
2011 7 1 2 4 40.5 4 7 105 -32.04672 149.6488 8635.098 332.8235 316.816 390.15 389.665 389.6381 NA 1780.99 1789.704 7.19 0 249.75 321.4614 49.5625 2.418 0.485 0.512 NA -8.714
2011 7 1 2 15 25 4 7 105 -30.87178 149.7508 2753.472 734.9719 298.0992 388.78 388.334 388.33 388.7658 1772.37 1776.985 7.18 0 1543.333 320.7614 40.66667 1.045 0.446 0.45 0.014 -4.615
2011 7 1 2 24 59 4 7 105 -30.32934 149.8235 284.7731 993.1791 288.2486 389.56 NA 389.414 390.4859 1783.3 NA 7.12 0 10406.67 320.9514 27.33333 1.822 NA 0.146 -0.926 NA
2011 7 1 2 43 58.5 4 7 0 -29.83538 147.8812 7497.568 392.9228 314.5218 390.14 389.8756 389.9706 NA 1779.01 1777.281 7.28 0 418.6875 322.1614 40.125 2.395 0.264 0.169 NA 1.729
2011 7 1 3 1 55 4 7 107 -28.52463 146.2431 3118.251 702.1205 303.3449 388.36 387.93 388.0613 388.143 1770.03 1778.129 7.18 0 212.0667 321.5214 41.93333 0.61 0.43 0.299 0.217 -8.099
2011 7 1 3 30 12 4 7 0 -26.93109 144.5115 6305.191 465.9211 316.0578 390.82 390.6827 NA 391.2638 1795.39 1798.473 7.23 0 604.0667 322.0214 57.26667 3.065 0.137 NA -0.444 -3.083
2011 7 1 3 43 32 4 7 109 -25.93594 143.2929 4355.308 600.6517 313.4294 389.61 389.1893 389.34 389.8588 1779.26 1784.243 7.17 0 223.9333 321.4114 37.2 1.853 0.421 0.27 -0.249 -4.983
2011 7 1 3 51 52 4 7 109 -25.64797 142.6663 1219.09 884.6736 293.0314 386.49 NA 386.226 386.045 1768.57 NA 7.12 0 9552 321.3614 32.53333 -1.269 NA 0.264 0.445 NA
2011 7 1 3 59 58 4 7 110 -25.39731 142.6845 274.7435 989.3247 293.1193 386.51 386.452 NA 387.4702 1769.66 1772.171 7.1 0 9954.667 321.2314 33.2 -1.25 0.058 NA -0.96 -2.511
2011 7 1 4 12 57 4 7 110 -24.52797 142.097 6112.476 479.8093 319.2453 390.9 390.7236 390.8193 391.2232 1795.16 1801.579 7.23 0 297.7333 322.4614 57.13333 3.146 0.176 0.081 -0.323 -6.419
2011 7 1 4 40 4 4 7 111 -22.214 140.5123 8275.786 360.8016 334.1843 390.02 389.556 NA 390.5805 1780.81 1785.711 7.19 0 448.3333 321.7314 45.4 2.28 0.464 NA -0.56 -4.901
2011 7 1 4 52 54 4 7 111 -21.23471 139.8615 2920.376 718.739 301.8944 388.73 NA 388.792 388.9937 1771.4 NA 7.2 0 9522 321.2314 37 0.996 NA -0.062 -0.264 NA
2011 7 1 5 3 34 4 7 111 -20.69781 139.4966 529.4427 956.2461 298.5863 386.14 385.8623 385.998 386.1947 1778.54 1775.287 7.16 0 13706.67 321.4414 29.93333 -1.591 0.278 0.142 -0.055 3.253
2011 7 1 6 27 18 4 7 113 -13.96347 132.1545 9438.701 311.5936 341.6687 390.23 389.6213 390.0307 390.7653 1782.77 1790.628 7.24 0 49.34667 322.1814 46 2.499 0.609 0.199 -0.535 -7.858
2011 7 1 6 37 48 4 7 113 -13.00913 131.4758 3297.136 685.9232 315.2121 390.79 NA 390.5613 391.6613 1790.21 NA 7.21 0 544.6 322.1514 59.93333 3.063 NA 0.229 -0.871 NA
2011 7 3 1 59 42.5 4 8 114 -11.10292 130.4796 8161.627 372.3142 338.0035 391.31 390.8073 NA 390.8749 1786.68 1795.864 7.22 0 942.6875 321.5865 19.25 3.57 0.503 NA 0.435 -9.184
2011 7 3 2 32 2 4 8 0 -7.218512 129.264 12911.67 187.8461 349.4461 390.65 389.7107 389.2813 389.6077 1805.35 1811.374 7.27 0 10.26 322.3165 10.86667 2.889 0.939 1.369 1.042 -6.024
2011 7 3 3 4 16.5 4 8 0 -3.448724 128.3673 12897.27 187.8617 347.5608 391.31 390.7325 390.4912 390.8665 1785.58 1790.997 7.21 0 47.85 322.3665 15.1875 3.532 0.577 0.819 0.444 -5.417
2011 7 3 3 29 40.5 4 8 0 -1.46358 130.5872 12893.79 187.9512 348.5261 391.26 390.7038 NA 391.6085 1785.43 1790.784 7.25 0 48.25 321.8865 15.75 3.495 0.556 NA -0.349 -5.354
2011 7 3 3 53 27.5 4 8 0 0.6738904 132.2883 12899.78 187.9092 348.8064 392.32 NA 391.5987 391.7421 1785.24 NA 7.31 0 39.81875 321.7365 13.4375 4.567 NA 0.721 0.578 NA
2011 7 3 4 11 5 4 8 0 2.542559 133.0888 12904.57 187.9101 350.1363 392.51 391.7793 NA 391.7582 1785.3 1789.764 7.32 0 86.64667 321.9065 17.06667 4.76 0.731 NA 0.752 -4.464
2011 7 3 4 21 45.5 4 8 0 3.624983 133.6237 12909.07 187.7617 349.1608 392.97 NA 392.0919 391.7118 1785.19 1790.452 7.32 0 64.275 321.9665 13.4375 5.22 NA 0.878 1.258 -5.262
2011 7 3 4 35 34 4 8 115 4.650085 134.6437 9180.297 323.9798 342.0554 391.08 390.576 390.5053 NA 1784.84 1787.291 7.25 0 1087.333 322.0365 20.26667 3.33 0.504 0.575 NA -2.451
2011 7 3 4 46 18 4 8 115 5.312457 135.305 3887.648 640.2001 316.9485 391.43 391.2973 390.728 NA 1784.85 1792.872 7.31 0 12146.67 322.8465 15.26667 3.68 0.133 0.702 NA -8.022
2011 7 3 4 54 44 4 8 115 5.739648 135.7328 152.1555 991.0997 300.1083 390.12 NA 389.6967 389.9116 1785.12 NA 7.31 0 31766.67 322.9665 17.46667 2.37 NA 0.423 0.208 NA
2011 7 3 5 1 15 4 8 116 6.033658 136.0275 1841.528 816.5327 307.5589 390.7 390.79 390.398 390.2031 1785.93 1789.625 7.28 0 19453.33 322.5665 16.6 2.95 -0.09 0.302 0.497 -3.695
2011 7 3 5 9 1.5 4 8 116 6.422453 136.4181 5627.223 516.1006 326.7697 391.7 NA 391.6469 391.5875 1778.07 NA 7.23 0 6768.125 321.9765 14.9375 3.95 NA 0.053 0.113 NA
2011 7 3 5 18 24.5 4 8 116 6.969498 136.969 9061.963 329.3047 342.0983 392.08 391.9062 391.805 391.5859 1782.81 1781.012 7.27 0 1423.75 322.2765 14.9375 4.33 0.174 0.275 0.494 1.798
2011 7 3 5 33 50.5 4 8 117 7.88884 137.8852 2885.747 722.3072 312.553 391.11 390.9371 390.725 390.5592 1787.21 1790.623 7.28 0 14457.14 322.5865 15.42857 3.36 0.173 0.385 0.551 -3.413
2011 7 3 5 40 34.5 4 8 117 8.203841 138.2004 157.105 991.1502 299.9428 391.81 391.82 NA 392.0856 1794.04 1798.401 7.33 0 30728.57 322.3365 20.57143 4.06 -0.01 NA -0.276 -4.361
2011 7 3 5 45 33.5 4 8 118 8.422874 138.4197 1957.666 805.7769 308.0605 391.43 391.5769 391.3879 391.4204 1790.15 1797.442 7.27 0 18150 322.2065 19.07143 3.68 -0.147 0.042 0.01 -7.292
2011 7 3 6 3 2 4 8 119 9.350733 139.3939 9069.002 329.2092 342.8323 392.54 392.146 NA 392.4779 1783.28 1785.763 7.29 0 1454.667 322.2665 14.06667 4.791 0.394 NA 0.062 -2.483
