year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2noaa co2qcls co2ao2 ch4pfp ch4noaa ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2mao2 co2mnoaa ch4mqcls ch4mnoaa
2017 10 23 10 39 39 3 11 3 45.05047 -27.00002 6441.285 449.6638 319.1808 404.08 403.93 403.7222 404.1187 1889.06 1887.333 NA 9.53 0 499.3108 322.7125 50.32946 0.34 0.358 -0.039 0.15 NA 1.727
2017 10 23 11 11 6 3 11 4 49.22197 -27.00048 1985.933 784.9767 290.7822 405.43 405.242 405.463 406.0733 1934.11 1933.122 1933.771 9.58 0 5386.02 325.0277 34.68367 1.7 -0.033 -0.643 0.188 0.339 0.987
2017 10 23 11 16 9.5 3 11 4 49.70978 -27.0008 174.3625 979.7537 286.2812 404.23 404.16 404.6551 404.688 1928.86 1926.902 1928.505 9.46 0 8318.542 325.1998 40.92475 0.5 -0.425 -0.458 0.07 0.355 1.957
2017 10 23 11 56 12 3 11 -1 53.92056 -26.9954 7251.215 376.7623 312.9392 405.12 404.9843 405.1912 NA 1909.54 1908.548 NA 9.51 0 511.5846 322.2725 65.785 1.41 -0.071 NA 0.136 NA 0.992
2017 10 23 12 9 41.5 3 11 6 55.52931 -26.98589 2424.5 720.1562 294.1587 405.9 405.7275 405.796 406.0673 1931.91 1929.953 1929.753 9.61 0 5145.556 325.5332 37.81663 2.19 0.104 -0.167 0.172 2.158 1.957
2017 10 23 12 15 21 3 11 6 56.09674 -26.98303 175.5429 953.4 285.9814 406.21 406.1533 406.3682 406.4664 1939.32 1938.59 1931.816 9.67 0 9419.407 325.6023 33.50586 2.5 -0.158 -0.256 0.057 7.504 0.73
2017 10 23 12 29 6 3 11 7 57.51926 -26.97364 5753.285 462.7938 306.1115 405.15 405.0386 405.0472 405.2084 1906.55 1907.688 1910.72 9.74 0 934.9331 324.7008 56.06485 1.44 0.103 -0.058 0.111 -4.17 -1.138
2017 10 23 12 35 35.5 3 11 7 58.29165 -26.96797 7214.907 376.735 308.3807 405.19 405.0917 NA NA 1923.35 1922.759 1923.622 9.55 0 444.1564 323.7232 43.56679 1.47 NA NA 0.098 -0.272 0.591
2017 10 23 13 18 16 3 11 9 62.05955 -31.02978 6630.723 410.4077 304.9692 404.17 404.1357 404.0368 NA NA 1878.122 1893.03 NA 0 69.87462 322.8973 112.4779 0.47 0.133 NA 0.034 NA NA
2017 10 23 13 31 6 3 11 10 63.29101 -32.33149 4532.718 555.3355 300.0245 406.21 NA 406.4219 406.5664 NA NA 1931.389 NA 0 1914.281 323.365 41.29409 2.53 -0.212 -0.356 NA NA NA
2017 10 23 14 0 57.5 3 11 11 65.50029 -35.42495 6786.164 410.425 309.0779 404.79 404.7186 404.5028 NA NA 1902.304 1911.98 NA 0 581.8829 323.4965 60.51471 1.14 0.287 NA 0.071 NA NA
2017 10 23 14 23 2 3 11 12 66.2605 -41.09307 4445.264 570.9245 300.1373 406.49 406.44 NA 406.7591 NA 1938.722 NA NA 0 372.7736 323.0925 43.48155 2.82 NA -0.269 0.05 NA NA
2017 10 23 14 53 41.5 3 11 14 66.90333 -48.61744 8439.083 330.7244 318.4906 405.37 405.2656 NA 405.8312 NA 1903.369 NA NA 0 164.8222 322.7525 50.14222 1.67 NA -0.461 0.104 NA NA
2017 10 23 15 4 16 3 11 14 66.76169 -50.95057 4845.691 545.8464 310.3509 406.66 406.5 406.5765 406.675 NA 1940.576 1936.863 NA 0 2069.133 325.5731 48.34664 2.95 0.083 -0.015 0.16 NA NA
2017 10 23 15 21 30 3 11 14 65.31363 -52.64243 175.0444 987.9233 274.4622 404.48 404.35 NA 404.643 NA 1932.273 NA NA 0 3360.797 322.1525 37.25113 0.77 NA -0.163 0.13 NA NA
2017 10 23 15 31 23.5 3 11 15 64.44477 -52.95537 3245.74 672.829 301.567 408.86 408.916 408.8716 409.4061 NA 1972.62 1964.151 NA 0 2617.242 326.1595 50.1682 5.16 -0.012 -0.546 -0.056 NA NA
2017 10 23 16 12 1.5 3 11 16 59.41207 -55.29413 7902.117 363.8483 320.545 404.23 404.08 404.0523 404.9604 NA 1894.497 1908.519 NA 0 469.8139 324.3561 50.54272 0.52 0.178 -0.73 0.15 NA NA
2017 10 23 16 18 30.5 3 11 16 58.73554 -55.6197 4448.01 581.54 310.442 405.95 405.646 405.9932 405.288 NA 1923.798 1925.231 NA 0 1832.655 324.5844 49.0705 2.23 -0.043 0.662 0.304 NA NA
2017 10 25 15 46 15.5 3 12 2 57.84255 -71.80204 633.8875 921.4913 287.8288 410 409.92 NA 410.3389 1942.3 1941.69 NA 9.61 0 10110.79 322.7961 33.02613 6.3 NA -0.339 0.08 NA 0.61
2017 10 25 16 2 36.5 3 12 3 59.43109 -72.40846 5846.043 465.2979 307.8093 404.57 404.4583 NA 404.8758 1891.63 1891.133 NA 9.49 0 57.56643 320.8861 84.33321 0.87 NA -0.306 0.112 NA 0.497
2017 10 25 16 52 59 3 12 5 65.74901 -75.29563 1202.644 857.9789 274.4156 403.88 403.6725 NA 403.6807 1930.84 1930.182 NA 9.56 0 2303.393 322.0561 40.27556 0.18 NA 0.199 0.207 NA 0.658
2017 10 25 16 59 2 3 12 5 66.27281 -75.60167 3642.633 619.9833 291.4422 405.12 405.1225 NA 404.9168 1924.55 1924.236 1921.243 9.57 0 436.3978 323.812 49.21678 1.42 NA 0.203 -0.002 3.307 0.314
2017 10 25 17 45 58 3 12 6 72.02423 -80.04628 6655.887 401.2333 302.8093 406.3 406.2614 406.5712 406.275 1923.98 1925.16 1919.703 9.56 0 367.852 323.5464 52.26867 2.59 -0.271 0.025 0.039 4.277 -1.18
2017 10 25 18 11 10 3 12 6 73.78374 -84.04498 163.2143 976.0857 260.6529 404.03 403.92 403.8875 403.916 1933.91 1934.93 1926.528 9.57 0 1598.533 324.1816 38.54271 0.32 0.142 0.114 0.11 7.382 -1.02
2017 10 25 18 20 34 3 12 7 74.37826 -85.64522 2959.6 672.0044 283.4622 405.34 405.245 NA 405.3067 1928.64 1928.658 NA 9.57 0 1450.23 321.9661 44.84333 1.64 NA 0.033 0.095 NA -0.018
2017 10 25 19 29 24.5 3 12 8 79.36753 -111.6096 179.8875 988.9037 257.1363 404.41 404.2575 404.37 404.251 1943.92 1943.035 1934.39 9.54 0 1449.977 324.1427 37.54 0.72 0.04 0.159 0.153 9.53 0.885
2017 10 25 19 54 16 3 12 10 79.44742 -122.6599 4229.627 564.9009 281.5164 405.73 405.502 NA 406.3022 1926.16 1925.79 NA 9.51 0 395.0473 321.5161 48.28818 2.04 NA -0.572 0.228 NA 0.37
2017 10 25 20 2 48.5 3 12 10 78.85521 -125.1286 175.0875 990.7363 254.2912 404.78 404.7125 404.8603 405.255 1950.17 1949.013 1936.19 9.55 0 1089.592 324.666 36.46187 1.09 -0.08 -0.475 0.067 13.98 1.158
2017 10 25 20 12 28.5 3 12 11 78.1958 -127.5159 3081.56 665.202 277.28 404.36 404.3 404.3821 404.7461 1926.95 1926.096 1922.989 9.56 0 780.117 323.9596 49.1407 0.66 -0.022 -0.386 0.06 3.961 0.854
2017 10 25 22 5 17.5 3 12 15 69.93862 -149.2735 3267.13 654.656 279.31 405.12 405.1225 NA 404.643 1939.11 1938.114 1935.09 9.49 0 264.629 324.0581 38.31963 1.41 NA 0.477 -0.002 4.02 0.996
2018 4 24 15 32 19.5 4 1 -1 30.96191 -121.1077 9515.644 302.0017 330.8067 410.53 410.5067 410.8069 410.8168 1869.62 1869.917 1872.492 9.67 0 278.8039 325.1025 58.42561 6.31 -0.277 -0.287 0.023 -2.872 -0.297
2018 4 24 16 32 55 4 1 -1 23.14473 -121.0003 9599.016 302.3079 335.9347 409.48 409.481 409.6042 409.8265 1872.08 1873.399 1876.945 9.53 0 87.01105 324.7533 94.394 5.26 -0.124 -0.346 -0.001 -4.865 -1.319
2018 4 24 18 56 17.5 4 1 2 4.832612 -121.0003 9847.415 296.957 340.991 409.49 409.395 409.4545 NA 1853.27 1853.933 NA 9.59 0 360.393 322.0609 35.2269 5.21 0.036 NA 0.095 NA -0.663
2018 4 24 19 4 14 4 1 2 3.994714 -121.0002 5702.556 514.37 328.9678 408.9 408.7275 408.9559 409.0618 1841.95 1839.965 1839.286 9.54 0 1009.691 323.3983 26.69389 4.62 -0.056 -0.162 0.172 2.664 1.985
2018 4 24 19 8 56.5 4 1 2 3.624444 -120.9017 3216.825 697.5137 317.2725 408.79 408.5125 408.6127 408.4225 1857.06 1857.832 1859.397 9.57 0 5916.311 324.2021 24.72462 4.52 0.177 0.368 0.278 -2.337 -0.773
2018 4 24 19 16 37 4 1 2 3.765059 -121.0003 186.2429 992.3786 300.5771 409.69 409.65 409.89 410.012 1852.75 1851.707 1854.695 9.58 0 22332.16 325.9162 5.781571 5.42 -0.2 -0.322 0.04 -1.945 1.043
2018 4 24 19 31 3.5 4 1 3 5.094468 -121.0002 5581.63 521.742 328.087 409.12 NA 409.2249 408.3035 1844.84 NA 1854.146 9.54 0 1046.081 323.7638 24.5548 4.87 -0.105 0.817 NA -9.306 NA
2018 4 24 19 48 29 4 1 -1 7.24323 -121.0006 11349.97 239.167 345.6744 410.17 410.0462 410.183 NA 1861.78 1861.697 1865.714 9.52 0 366.5563 325.0025 28.96381 5.93 -0.013 NA 0.124 -3.934 0.083
2018 4 24 20 3 35.5 4 1 4 9.065456 -121.0006 7645.712 400.8 334.8338 408.94 408.8471 409.0988 408.7724 1843.84 1845.02 1849.4 9.57 0 1162.781 324.5602 29.933 4.71 -0.159 0.168 0.093 -5.56 -1.18
2018 4 24 20 21 3 4 1 4 10.58181 -121.0005 184.6111 992.0356 300.5811 411.87 411.74 NA 411.7983 1883.9 1882.708 NA 9.7 0 22453.18 322.3009 13.141 7.64 NA 0.072 0.13 NA 1.192
2018 4 24 20 32 0.5 4 1 5 11.5343 -121.0001 3396.81 682.047 316.863 409.87 409.7 410.113 409.7076 1856.56 1855.652 1860.704 9.54 0 11780.66 324.6875 19.134 5.65 -0.243 0.162 0.17 -4.144 0.908
2018 4 24 20 38 40 4 1 5 12.24157 -121.0003 6852.423 443.5115 331.5277 409.39 409.2886 409.3985 409.4595 1849.48 1849.213 1856.527 9.55 0 4411.622 325.1213 23.394 5.17 -0.009 -0.07 0.101 -7.047 0.267
2018 4 24 20 53 33 4 1 5 13.92538 -121.0006 11347.48 238.7536 345.1148 410.1 410.0167 NA NA 1858.72 1858.877 NA 9.59 0 136.906 322.5209 21.36104 5.88 NA NA 0.083 NA -0.157
2018 4 24 21 14 16.5 4 1 6 16.55545 -121.0005 3695.11 658.921 316.627 410.22 409.972 410.3807 410.5122 1860.52 1859.98 1859.725 9.63 0 10473.54 323.069 28.5237 6 -0.161 -0.292 0.248 0.795 0.54
2018 4 24 21 22 41.5 4 1 6 17.29081 -121.0003 185.9 995.0025 295.665 412.28 412.175 NA 412.71 1918.44 1918.717 NA 9.83 0 19945.65 322.7009 30.83863 8.06 NA -0.43 0.105 NA -0.277
2018 4 24 21 54 51 4 1 7 20.86957 -121.0005 10624.91 263.021 340.199 409.94 409.711 NA 409.7081 1864.35 1864.038 NA 9.62 0 340.2952 322.3509 64.75114 5.72 NA 0.232 0.229 NA 0.312
2018 4 24 22 12 5 4 1 8 23.02148 -121.0004 6361.846 469.4615 327.34 410.54 410.3686 410.4845 411.0288 1862.38 1863.407 1860.311 9.57 0 594.7308 322.439 55.35538 6.31 0.055 -0.489 0.171 2.069 -1.027
2018 4 24 22 19 16 4 1 8 23.76062 -121 2654.567 745.5278 308.7744 409.33 409.1375 409.5765 409.876 1843.24 1842.058 1849.077 9.56 0 7806.8 323.5467 25.21578 5.1 -0.247 -0.546 0.192 -5.837 1.182
2018 4 24 22 26 29.5 4 1 8 24.34857 -121.0001 173.5875 998.7213 291.2713 412.89 412.6875 413.125 413.0026 1913.78 1913.555 NA 9.81 0 15699.38 322.6509 32.35787 8.65 -0.235 -0.113 0.202 NA 0.225
2018 4 24 22 47 48 4 1 9 26.46314 -121.0154 8353.602 357.9789 331.3087 410.55 410.2551 410.3381 409.8979 1861.87 1863.375 1866.908 9.55 0 120.9455 324.071 55.68087 6.3 0.212 0.652 0.295 -5.038 -1.505
2018 4 24 22 56 28 4 1 9 27.30711 -121.6043 11752.82 217.0997 338.9754 408.76 408.5242 408.4779 408.2722 1870.86 1870.445 1871.804 9.51 0 51.97258 324.0622 89.46325 4.5 0.282 0.488 0.236 -0.944 0.415
2018 4 24 23 13 44 4 1 -1 29.45039 -121.7506 12326.59 197.5987 339.6219 408.64 408.5585 408.5638 408.1407 1856.37 1856.398 1860.109 9.53 0 33.74899 322.9965 77.12651 4.39 0.076 0.499 0.082 -3.739 -0.028
2018 4 24 23 52 9 4 1 10 33.31895 -118.4936 8078.093 369.4953 328.1967 410.75 410.59 NA 411.2536 1870.81 1870.096 NA 9.62 0 516.5473 322.7209 55.84987 6.52 NA -0.504 0.16 NA 0.714
2018 4 25 0 4 15 4 1 10 34.50822 -117.9147 3840.711 643.8622 311.84 413.24 412.88 NA 413.2522 1895.97 1894.194 NA 9.75 0 1567.531 322.2877 69.87937 9.02 NA -0.012 0.36 NA 1.776
2018 4 27 16 35 20 4 2 -1 36.29961 -121.0123 8765.727 329.8207 324.5873 413.49 413.5475 NA NA 1906.15 1905.601 NA 9.98 0 171.3607 323.1813 59.99227 9.24 NA NA -0.058 NA 0.549
2018 4 27 17 9 24.5 4 2 2 37.82702 -124.8612 1214.263 881.31 288.0612 413.6 413.3825 NA 413.7892 1921.28 1920.45 NA 9.76 0 7120.135 322.3613 50.87812 9.36 NA -0.189 0.218 NA 0.83
2018 4 27 17 13 26 4 2 2 37.92232 -125.2095 173.2 999.7786 285.3386 413.12 412.9767 NA 413.5641 1924.23 1924.193 NA 9.81 0 9945.657 322.7513 44.42671 8.88 NA -0.444 0.143 NA 0.037
2018 4 27 17 27 39 4 2 3 38.35736 -126.6425 5902.669 476.4092 304.6815 411.67 411.5317 NA 411.44 1894.49 1893.437 NA 9.72 0 183.1754 321.0613 91.16854 7.43 NA 0.23 0.138 NA 1.053
2018 4 27 17 41 3.5 4 2 3 38.85128 -128.2828 8497.5 329.8675 319.4194 409.11 409.0875 408.6231 409.5687 1847.93 1850.128 NA 9.52 1 37.77938 315.0613 207.3171 4.88 0.487 -0.459 0.023 NA -2.197
2018 4 27 18 2 7.5 4 2 4 39.81453 -130.399 3123.72 689.505 295.937 412.14 412.026 412.1065 412.3186 1911.25 1910.866 NA 9.75 0 2493.813 322.5413 62.239 7.91 0.034 -0.179 0.114 NA 0.384
2018 4 27 18 10 16 4 2 4 40.32608 -130.8781 184.4714 995.4543 283.63 414.1 414.01 413.7744 414.0461 1930.49 1928.907 NA 9.78 0 8643.54 323.4313 49.78657 9.87 0.326 0.054 0.09 NA 1.583
2018 4 27 18 27 26 4 2 5 41.54925 -132.0595 6109.092 461.9823 304.2477 412.45 412.4533 412.4993 NA 1909.03 1908.262 NA 9.88 0 412.5769 321.8213 73.70154 8.22 -0.049 NA -0.003 NA 0.768
2018 4 27 18 49 23.5 4 2 -1 43.60688 -134.1824 9138.678 301.1256 321.9311 406.98 406.9967 407.2083 407.135 1812.15 1812.447 NA 9.39 1 22.21389 308.9213 319.3799 2.74 -0.228 -0.155 -0.017 NA -0.297
2018 4 27 19 50 56.5 4 2 6 49.54087 -140.5955 2262.325 774.25 291.6825 415.35 415.31 NA NA 1930.79 1928.838 NA 9.82 0 3846.631 322.7513 71.196 11.08 NA NA 0.04 NA 1.952
2018 4 27 19 57 50 4 2 -1 50.05477 -140.7616 188.1667 1003.884 278.5267 415.02 414.954 415.2423 414.5971 1934.86 1934.462 NA 9.77 0 7247.45 322.2513 46.47456 10.75 -0.222 0.423 0.066 NA 0.398
2018 4 27 20 15 51.5 4 2 7 51.63904 -141.2949 6443.417 443.7083 309.3892 413.9 NA 414.1293 413.4163 1924.12 NA NA 9.95 0 773.0992 323.0113 62.03408 9.61 -0.229 0.484 NA NA NA
2018 4 27 20 30 2 4 2 7 53.49032 -141.9696 9634.281 274.8862 318.2952 410.65 410.6273 410.8499 NA 1877.57 1877.141 NA 9.63 0 32.16762 320.8613 109.0635 6.35 -0.2 NA 0.023 NA 0.429
2018 4 27 20 52 54.5 4 2 8 55.98319 -142.6338 2916.47 706.222 285.768 414 413.968 413.8529 414.3617 1923.01 1923.214 NA 9.77 0 359.15 322.9513 65.655 9.68 0.147 -0.362 0.032 NA -0.204
2018 4 27 21 1 58.5 4 2 -1 56.67211 -142.7041 186.6875 1001.945 276.87 415.85 415.7175 415.8714 415.5663 1938.9 1938.34 NA 9.84 0 5786.132 323.3613 43.7175 11.52 -0.021 0.284 0.133 NA 0.56
2018 4 27 21 18 41.5 4 2 9 58.2174 -142.8729 6447.114 430.7 300.1764 416.54 416.4714 416.4451 415.8991 1929.06 1928.834 NA 9.78 0 178.9593 323.4513 72.18314 12.22 0.095 0.641 0.069 NA 0.226
2018 4 27 21 42 3.5 4 2 -1 60.93292 -143.9532 10581.74 227.8693 344.7929 402.84 402.7286 402.9423 402.9977 1695.07 1695.314 NA 8.88 1 4.986786 284.1613 691.6795 -1.47 -0.102 -0.158 0.111 NA -0.244
2018 4 27 23 1 14.5 4 2 -1 69.02193 -144.2927 10807.77 216.9997 348.0259 403.34 403.2876 403.3051 NA 1716.97 1718.505 NA 8.95 1 5.729118 289.6813 608.933 -0.93 0.035 NA 0.052 NA -1.535
2018 4 27 23 18 15 4 2 10 70.88183 -143.0743 6245.713 435.9767 294.4253 412.48 412.5329 412.4258 412.8713 1907.88 1908.055 NA 9.78 0 194.772 320.6213 89.3514 8.2 0.054 -0.391 -0.053 NA -0.175
2018 4 27 23 26 5.5 4 2 10 71.50201 -143.0774 2866.12 699.489 283.807 414.33 414.228 414.178 414.211 1927.83 1926.942 NA 9.74 0 1794.372 321.9613 60.51 10.05 0.152 0.119 0.102 NA 0.888
2018 4 27 23 33 22.5 4 2 10 72.0524 -143.0815 182.175 992.8513 264.6075 415.7 415.645 415.7482 415.6531 1942.96 1942.088 NA 9.87 0 1535.775 322.7913 39.04375 11.42 -0.048 0.047 0.055 NA 0.872
2018 4 28 0 50 30 4 2 13 70.8333 -155.1036 3678.956 627.73 285.88 415.66 415.6725 NA 415.4727 1938.47 1937.352 NA 9.81 0 748.0711 323.3582 49.49371 11.39 NA 0.187 -0.012 NA 1.118
2018 4 28 0 58 26 4 2 13 70.03485 -154.5131 7311.153 369.9793 295.6907 412.3 412.3257 412.6457 NA 1909.79 1909.541 NA 9.73 0 99.33 321.9982 69.82927 8.03 -0.346 NA -0.026 NA 0.249
2018 4 29 18 25 56.5 4 3 -1 59.42772 -154.533 8532.263 329.9569 328.6581 411.59 411.5888 411.4881 412.0531 1878.34 1878.72 NA 9.72 0 712.6756 323.165 28.75544 7.45 0.102 -0.463 0.001 NA -0.38
2018 4 29 19 11 30 4 3 2 56.36838 -160.9346 4371.818 584.3545 309.9918 411.72 411.615 411.6522 411.8209 1901.22 1900.918 1900.41 9.7 0 407.2145 323.2034 68.39745 7.59 0.068 -0.101 0.105 0.81 0.302
2018 4 29 19 40 26.5 4 3 3 55.20772 -162.728 129.55 996.9538 279.4038 413.99 413.7775 413.8391 414.1085 1915.68 1915.31 1914.932 9.87 0 7706.339 321.876 42.42586 9.85 0.151 -0.118 0.213 0.748 0.37
2018 4 29 19 46 58.5 4 3 3 55.39185 -162.739 3369.29 665.369 304.205 413.12 412.948 413.0032 412.7888 1917.07 1916.302 1919.066 9.75 0 616.35 323.0557 64.2128 8.98 0.117 0.331 0.172 -1.996 0.768
2018 4 29 20 8 38 4 3 -1 52.95214 -161.991 9675.068 288.1021 333.2042 411.48 411.3211 411.3191 NA 1886.33 1886.716 1890.191 9.67 0 225.1458 322.6018 74.68526 7.34 0.161 NA 0.159 -3.861 -0.386
2018 4 29 20 31 8 4 3 4 50.49708 -161.2732 3364.189 680.2178 305.7444 411.92 411.6825 411.9811 412.0488 1878.97 1878.498 1884.972 9.68 0 4817.31 322.5524 48.049 7.79 -0.061 -0.129 0.238 -6.002 0.472
2018 4 29 20 39 39.5 4 3 4 49.8327 -161.0912 182.2375 1002.476 278.995 414.17 413.96 414.2129 414.1906 1929.74 1927.63 1929.213 9.79 0 8589.407 323.3926 41.23125 10.05 -0.043 -0.021 0.21 0.527 2.11
2018 4 29 20 56 17 4 3 5 48.2921 -160.6783 6768.769 439.9062 320.6969 411.38 411.2017 411.2275 411.7619 1878.82 1876.884 NA 9.67 0 2444.972 322.745 64.66992 7.27 0.152 -0.382 0.178 NA 1.936
2018 4 29 21 8 19.5 4 3 -1 46.74569 -160.2867 9832.165 288.031 332.169 412.18 412.061 412.0471 NA 1886.49 1885.585 1891.7 9.78 0 479.542 323.777 61.49835 8.07 0.133 NA 0.119 -5.21 0.905
2018 4 29 21 29 11.5 4 3 6 44.41692 -159.7399 2876.125 725.585 301.72 413.47 413.26 413.5015 413.9903 1914.2 1913.727 1905.954 9.88 0 2946.2 322.7929 65.88675 9.36 -0.031 -0.52 0.21 8.246 0.473
2018 4 29 21 38 34 4 3 6 43.71931 -159.5857 176.5143 1010.834 278.8786 415.01 414.8433 NA 414.5891 1934.18 1933.377 1924.894 9.78 0 7560.281 323.1724 50.72029 10.89 NA 0.421 0.167 9.286 0.803
2018 4 29 21 55 51 4 3 7 42.13065 -159.2482 6545.177 449.7162 319.2808 413.84 413.77 413.7685 NA 1908.28 1908.297 NA 9.96 0 1825.804 321.535 70.66238 9.72 0.071 NA 0.07 NA -0.017
2018 4 29 22 7 45.5 4 3 -1 40.56846 -158.9324 9664.525 287.907 327.389 412.8 412.759 NA 412.7378 1898.17 1898.284 1897.713 9.79 0 283.8375 322.5416 75.78875 8.68 NA 0.062 0.041 0.457 -0.114
2018 4 29 22 32 55 4 3 8 37.24988 -158.3102 5979.354 476.2931 310.0946 412.76 412.6783 412.9205 413.0878 1905.75 1905.637 1908.906 9.77 0 784.69 322.1373 74.83592 8.63 -0.161 -0.328 0.082 -3.156 0.113
2018 4 29 22 46 43.5 4 3 8 36.07952 -158.1054 174.5375 992.0113 286.2425 413.73 413.59 413.832 NA 1921.72 1922.158 1923.284 9.83 0 13073.84 323.52 46.62125 9.59 -0.102 NA 0.14 -1.564 -0.438
2018 4 29 22 58 22 4 3 9 35.03163 -157.9266 3490.444 656.1 300.9867 413.88 413.7 413.9412 413.8359 1919.42 1919.697 1915.915 9.75 0 4121.798 322.8029 70.97733 9.74 -0.061 0.044 0.18 3.505 -0.277
2018 4 29 23 5 52 4 3 9 34.21048 -157.788 6895.392 415.5031 310.6577 413.03 412.8967 NA 413.0664 1906.57 1907.557 1907.055 9.82 0 491.7254 322.5823 74.67454 8.89 NA -0.036 0.133 -0.485 -0.987
2018 4 29 23 23 5.5 4 3 -1 32.09546 -157.4445 10122.35 262.5505 334.0732 410.11 410.051 NA NA 1860.86 1863.684 NA 9.67 1 16.34091 317.155 179.8145 5.98 NA NA 0.059 NA -2.824
2018 4 29 23 49 19 4 3 10 29.32993 -157.0171 3052.178 697.6478 304.7133 413.43 413.216 413.6002 412.9689 1915.9 1913.805 1910.349 9.71 0 1834.032 322.2075 84.67744 9.31 -0.17 0.461 0.214 5.551 2.095
2018 4 29 23 57 15 4 3 10 28.66965 -156.9199 176.3556 989.8778 290.9222 414.32 414.175 414.554 414.5984 1926.46 1925.578 1920.747 9.79 0 13366.78 323.862 56.06844 10.2 -0.234 -0.278 0.145 5.713 0.882
2018 4 30 0 35 59.5 4 3 11 26.82521 -156.6528 7570.25 391.5671 323.2336 412.03 411.9883 NA 412.3404 1887.82 1887.627 1886.585 9.9 0 976.4464 323.992 55.32779 7.9 NA -0.31 0.042 1.235 0.193
2018 4 30 0 44 53.5 4 3 11 25.83125 -156.5126 10407.33 262.5609 335.3377 413.57 413.4918 413.4267 413.6799 1901.92 1902.26 1903.228 9.96 0 75.05045 324.5283 67.53609 9.44 0.143 -0.11 0.078 -1.308 -0.34
2018 4 30 1 13 45 4 3 -1 23.33529 -156.2427 11754.65 217.1579 346.0788 409.67 409.7044 409.5901 409.8143 1866.71 1867.6 1869.85 9.54 0 79.33697 323.1764 75.04358 5.53 0.08 -0.144 -0.034 -3.14 -0.89
2018 4 30 1 35 53 4 3 12 20.91472 -156.016 6304.085 471.0723 324.9162 410.97 410.8417 NA 411.2936 1873.85 1874.06 1875.23 9.7 0 3510.195 322.4904 69.11508 6.82 NA -0.324 0.128 -1.38 -0.21
2018 5 1 19 22 23 4 4 -1 18.38397 -158.4716 9048.465 330.1318 341.6488 409.49 409.5562 NA 410.1185 1848.66 1847.719 NA 9.52 0 1171.558 322.0286 24.29018 5.29 NA -0.628 -0.066 NA 0.941
2018 5 1 19 49 57 4 4 -1 17.38594 -160.889 179.5714 997.5529 296.9886 413.61 413.5575 NA 413.9631 1919.13 1919.867 1925.895 9.83 0 21947.03 325.8039 36.78329 9.42 NA -0.353 0.053 -6.765 -0.737
2018 5 1 19 56 31.5 4 4 3 17.23578 -161.4259 3322.5 689.5037 313.655 408.59 408.535 408.8119 409.2279 1833.07 1834.237 NA 9.58 0 13858.81 322.4186 9.68325 4.4 -0.222 -0.638 0.055 NA -1.167
2018 5 1 20 7 35.5 4 4 3 16.89752 -162.602 8206.821 370.2229 340.2979 409.78 409.7614 NA 410.3987 1853.07 1853.213 1858.518 9.56 0 1346.963 324.3701 30.48817 5.59 NA -0.619 0.019 -5.448 -0.143
2018 5 1 20 15 6 4 4 -1 16.64105 -163.4611 9072.094 329.8212 341.8912 409.58 409.5125 409.4766 NA 1849.78 1849.203 1857.637 9.54 0 1127.265 324.4115 26.65876 5.39 0.103 NA 0.067 -7.857 0.577
2018 5 1 20 32 31.5 4 4 4 16.10875 -165.2024 2842.137 730.67 311.7688 408.83 408.715 408.9773 409.0144 1832.71 1833.213 1826.948 9.56 0 10613.04 323.7468 12.464 4.64 -0.147 -0.184 0.115 5.762 -0.503
2018 5 1 20 38 44.5 4 4 4 15.94358 -165.7281 182.8875 996.7025 298.0263 413.49 413.4825 413.672 413.68 1915.24 1915.75 1910.408 9.77 0 24366 322.7419 31.83588 9.3 -0.182 -0.19 0.007 4.832 -0.51
2018 5 1 20 54 51 4 4 5 14.66316 -166.4672 6696.869 452.0831 331.1077 408.16 408.1771 NA 408.4638 1830.93 1831.388 NA 9.46 0 4804.83 321.8886 19.05038 3.97 NA -0.304 -0.017 NA -0.458
2018 5 1 21 5 54.5 4 4 -1 13.46872 -167.1423 9088.856 330.1562 340.5412 409.2 409.1925 NA 409.5632 1845.11 1845.894 1844.51 9.54 0 1075.195 322.689 24.21663 5.01 NA -0.363 0.007 0.6 -0.784
2018 5 1 21 22 46 4 4 6 11.86837 -168.0356 3086.644 709.3256 313.9656 408.83 408.8075 NA 409.4787 1841.44 1841.582 NA 9.65 0 13272.67 322.1886 11.65967 4.62 NA -0.649 0.022 NA -0.142
2018 5 1 21 30 2 4 4 6 11.33189 -168.3331 184.6571 993.5186 299.9086 409.68 NA 409.92 409.6716 1856.22 NA NA 9.57 0 28604.79 322.6986 5.919 5.47 -0.24 0.008 NA NA NA
2018 5 1 21 46 22.5 4 4 7 9.970874 -169.0689 6762.571 449.0764 331.9029 407.52 407.5457 407.6213 407.8927 1826.22 1826.127 NA 9.43 0 2880.334 322.9786 19.71393 3.3 -0.101 -0.373 -0.026 NA 0.093
2018 5 1 22 5 1 4 4 -1 7.851074 -170.169 10407.43 275.1571 345.8343 408.08 408.125 408.1111 408.2844 1829.77 1830.108 1836.471 9.47 0 303.8752 323.8506 11.48478 3.85 -0.031 -0.204 -0.045 -6.701 -0.338
