year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2
2011 6 23 2 16 28.3664 4 4 67 5.1603 -163.9375 9234 320.1993 339.4259 391.735 391.3762 391.559 391.6028 0 1110.95 323.488 39.13392 4.075 0.359 0.176 0.132
2011 6 23 2 22 30.98763 4 4 67 4.5369 -164.0939 11774 222.1258 347.494 391.5953 NA 391.5843 391.668 0 40.76283 323.428 15.9664 3.935 NA 0.011 -0.073
2011 6 23 2 34 20.88634 4 4 0 3.209 -164.3597 13776 162.6629 350.7227 391.8049 391.5386 391.6714 391.9428 0 24.06467 323.2183 34.74158 4.145 0.266 0.133 -0.138
2011 6 23 2 41 16.08471 4 4 68 2.3929 -164.5225 13774 162.6518 351.7448 391.8248 391.5359 391.6803 391.5448 0 21.44188 323.4675 35.3389 4.165 0.289 0.145 0.28
2011 6 23 2 54 50.88886 4 4 68 0.7542 -164.8485 7781 391.4545 333.3682 390.7272 NA 390.3471 390.7024 0 597.5504 323.2016 43.11183 3.067 NA 0.38 0.025
2011 6 23 2 59 52.15956 4 4 68 0.1545 -164.9679 5333 536.5381 324.8679 391.745 391.8983 NA 392.1662 0 3633.179 323.8366 36.19026 4.085 -0.153 NA -0.421
2011 6 23 3 6 2.308575 4 4 68 -0.3885 -165.16 3146 700.4191 314.2531 390.9467 NA 390.9529 390.7602 0 12106.33 323.4153 16.79349 3.287 NA -0.006 0.187
2011 6 23 3 11 37.2493 4 4 68 -0.802 -165.3305 798 921.7952 301.4368 391.2261 391.2225 391.1659 391.3215 0 26696.86 323.1517 12.31072 3.566 0.004 0.06 -0.095
2011 6 23 3 15 47.37252 4 4 69 -1.0901 -165.4494 282 977.3243 300.0529 391.306 391.3773 391.4159 390.9368 0 31395.53 323.2336 10.74995 3.646 -0.071 -0.11 0.369
2011 6 23 4 24 15.79182 4 4 72 -6.8873 -167.8348 9032 329.4317 338.7286 NA NA 390.6708 NA 0 299.2285 323.726 52.2755 NA NA NA NA
2011 6 23 4 30 10.61337 4 4 72 -7.4324 -168.0576 6353 470.3676 328.3591 390.5077 390.3662 NA 390.8755 0 2975.321 323.1374 41.18125 2.853 0.141 NA -0.368
2011 6 23 4 33 50.7098 4 4 72 -7.7557 -168.19 4562 589.6936 319.5334 390.8569 390.6883 390.636 390.6585 0 4899.751 323.4425 32.64998 3.203 0.169 0.221 0.198
2011 6 23 4 38 1.588385 4 4 72 -8.0895 -168.3274 2521 754.4635 310.4566 390.7272 NA 390.6138 390.9412 0 16085 323.4667 21.99167 3.074 NA 0.113 -0.214
2011 6 23 4 44 57.22661 4 4 73 -8.5808 -168.5294 321 973.7305 299.9634 389.8092 389.7958 389.812 389.476 0 33473.56 323.0076 15.82749 2.157 0.013 -0.003 0.333
2011 6 23 6 59 30.44526 4 4 0 -19.8922 -162.0406 14858 134.2958 364.4915 391.6053 391.4524 NA NA 0 6.743467 322.6895 103.9849 4.005 0.153 NA NA
2011 6 23 7 10 40.63931 4 4 76 -20.6409 -160.7921 11180 240.2524 337.5526 390.4079 390.0362 NA 390.6477 0 213.1078 323.1906 46.23403 2.799 0.372 NA -0.24
2011 6 23 7 15 19.43865 4 4 76 -20.8872 -160.3718 8218 366.7569 330.8909 391.3259 391.0398 391.9016 391.297 0 174.2989 323.3959 70.44996 3.713 0.286 -0.576 0.029
2011 6 23 7 18 7.43084 4 4 76 -20.7899 -160.3232 6392 468.1527 324.4941 390.5276 390.034 390.5351 390.4916 0 664.6211 323.0583 61.14614 2.913 0.494 -0.008 0.036
2011 6 23 7 21 38.10138 4 4 76 -20.7961 -160.4567 4126 623.8735 313.945 389.8491 NA 389.6778 389.8297 0 4005.037 322.7584 37.19717 2.231 NA 0.171 0.019
2011 6 23 7 25 15.84462 4 4 76 -20.9624 -160.2563 1837 822.8397 303.1454 388.6315 NA 388.521 388.7195 0 10481.74 NA 25.59418 1.01 NA 0.111 -0.088
2011 6 23 7 28 55.67027 4 4 76 -21.122 -160.082 563 954.7557 298.2364 388.6415 389.3377 NA 388.5377 0 22490.25 323.0202 20.02815 1.017 -0.696 NA 0.104
2011 6 25 22 17 27.18462 4 5 0 -24.2657 -164.1542 12777 187.831 353.354 392.5931 392.1714 392.0978 392.5551 0 9.970743 324.2879 101.751 4.943 0.422 0.495 0.038
2011 6 25 22 34 37.38981 4 5 78 -25.2546 -166.0418 11025 243.7997 341.7292 391.3858 390.7779 390.7709 NA 0 143.8717 323.8618 64.47754 3.736 0.608 0.615 NA
2011 6 25 22 39 27.74937 4 5 78 -25.4677 -166.5863 8692 340.7965 333.6654 390.3281 389.9318 389.9303 NA 0 1301.691 323.3068 31.15759 2.678 0.396 0.398 NA
2011 6 25 22 43 54.39951 4 5 78 -25.6591 -167.0441 6531 455.3495 324.5759 389.6694 389.6149 389.4443 389.9893 0 5172.623 323.7415 28.45007 2.019 0.055 0.225 -0.32
2011 6 25 22 48 10.29315 4 5 78 -25.8435 -167.4277 4470 592.9084 313.5779 390.807 390.139 389.6703 390.3519 0 9823.802 323.4529 33.05819 3.157 0.668 1.137 0.455
2011 6 25 22 52 40.97652 4 5 78 -25.9493 -167.8326 2314 772.915 303.6145 389.8191 NA 389.498 390.0147 0 12897.2 323.3804 33.56516 2.169 NA 0.321 -0.196
2011 6 25 22 59 42.77663 4 5 79 -26.1904 -168.3679 317 977.8834 293.7098 389.3501 389.5296 NA 389.345 0 24175.49 324.1665 27.60368 1.7 -0.18 NA 0.005
2011 6 25 23 23 15.53483 4 5 80 -27.0187 -170.7885 8858 329.3746 333.1869 389.9788 NA 389.8457 389.9561 0 1275.329 323.9638 29.9206 2.325 NA 0.133 0.023
2011 6 25 23 28 59.26592 4 5 80 -27.2078 -171.3331 6541 450.5449 324.64 390.4478 390.0087 NA NA 0 4238.633 323.4232 44.49692 2.793 0.439 NA NA
2011 6 25 23 33 33.86595 4 5 80 -27.3384 -171.7139 4402 594.5271 311.0244 389.5796 389.0594 389.2419 NA 0 303.2224 323.3982 41.58219 1.924 0.52 0.338 NA
2011 6 25 23 37 19.902 4 5 80 -27.4442 -172.0256 2606 743.0329 304.7955 388.6415 388.0107 388.1892 388.5549 0 432.8538 322.7984 40.14286 0.985 0.631 0.452 0.087
2011 6 25 23 41 8.253231 4 5 80 -27.5427 -172.3181 818 921.5451 292.7341 387.7533 387.3154 387.4499 387.8741 0 15036.31 322.1043 34.02001 0.096 0.438 0.303 -0.121
2011 6 25 23 44 19.84492 4 5 81 -27.6219 -172.5549 311 978.0502 292.3804 387.883 387.3575 387.4184 387.8508 0 16236.85 322.4392 33.4008 0.226 0.526 0.465 0.032
2011 6 26 0 7 45.34443 4 5 82 -28.2512 -174.4944 8767 329.3962 334.1957 390.1185 390.1422 389.9182 390.1627 0 1221.24 322.1893 25.52195 2.46 -0.024 0.2 -0.044
2011 6 26 0 14 26.97476 4 5 82 -28.4272 -175.0568 5993 479.7008 315.0912 389.7992 389.5721 389.5085 NA 0 157.9544 322.6425 50.11491 2.142 0.227 0.291 NA
2011 6 26 0 17 50.40136 4 5 82 -28.5169 -175.3469 4405 590.918 307.8461 389.1804 388.9092 388.8825 NA 0 354.1913 323.0529 46.55423 1.523 0.271 0.298 NA
2011 6 26 0 21 0.9308414 4 5 82 -28.5977 -175.6101 2909 713.2485 303.5344 388.3421 NA 387.836 388.1489 0 258.2035 322.8361 42.77463 0.686 NA 0.506 0.193
2011 6 26 0 29 2.801195 4 5 83 -28.7846 -176.2282 165 993.6912 290.7041 387.6135 387.6349 NA 387.7711 0 14279.32 323.0182 34.06939 -0.042 -0.021 NA -0.158
2011 6 26 1 29 40.47181 4 5 86 -30.4069 178.9602 164 993.236 289.6532 387.5736 387.3249 NA 387.6198 0 8971.583 322.3107 35.99525 -0.086 0.249 NA -0.046
2011 6 26 1 36 12.77456 4 5 87 -30.7994 178.7321 2270 768.7478 292.7037 387.6734 387.7336 387.6718 387.4959 0 3888.951 323.2907 35.83056 0.011 -0.06 0.002 0.178
2011 6 26 1 48 30.52774 4 5 0 -31.6502 178.2294 4840 548.6487 298.1332 387.9429 387.6453 387.8769 388.0086 0 191.4294 322.6811 32.99702 0.277 0.298 0.066 -0.066
2011 6 26 2 22 54.28221 4 5 0 -33.9153 176.8444 4491 572.2479 296.6034 387.6535 NA 387.7494 387.7733 0 1623.767 322.2076 36.23763 -0.013 NA -0.096 -0.12
2011 6 26 2 36 23.9126 4 5 0 -34.9757 176.0565 4774 549.5618 297.1896 387.7732 387.503 387.7552 387.7144 0 466.1161 321.9993 36.24241 0.109 0.27 0.018 0.059
2011 6 26 2 50 5.891969 4 5 0 -36.1123 175.4198 4758 549.542 295.3775 387.8431 NA NA NA 0 1362.003 322.3089 36.87999 0.181 NA NA NA
2011 6 26 2 58 27.93726 4 5 0 -36.7834 174.9656 4751 549.545 293.9524 387.9928 387.6031 NA 387.9791 0 1303.551 322.2815 37.30131 0.333 0.39 NA 0.014
2011 6 26 3 6 3.965695 4 5 0 -37.4472 174.6587 4750 549.5582 293.5092 387.6435 387.4409 387.6843 387.6195 0 295.3544 321.8601 39.40457 -0.017 0.203 -0.041 0.024
2011 6 26 3 15 46.90659 4 5 0 -38.3452 174.3371 4755 549.5494 293.9267 387.7134 387.5164 387.7823 387.804 0 902.7468 322.323 35.60948 0.053 0.197 -0.069 -0.091
2011 6 26 3 21 17.89486 4 5 0 -38.8621 174.1492 4756 549.5441 293.9475 387.7832 NA 387.9343 387.7571 0 488.7358 322.2907 35.85798 0.123 NA -0.151 0.026
2011 6 26 3 26 12.98808 4 5 0 -39.3266 173.9779 4759 549.5632 294.8009 387.7533 387.4558 387.8109 387.6186 0 210.443 321.9644 37.74181 0.093 0.297 -0.058 0.135
2011 6 26 3 58 30.79446 4 5 0 -42.3663 172.807 4786 549.5674 299.0593 387.9928 387.6686 NA 388.0929 0 29.17769 322.1478 41.49666 0.333 0.324 NA -0.1
2011 6 26 4 9 12.60422 4 5 90 -43.1621 172.6958 1520 841.1735 284.0627 388.2323 388.0408 388.3359 388.2214 0 6127.583 321.4201 34.04987 0.571 0.192 -0.104 0.011
2011 6 26 4 14 27.2583 4 5 90 -43.3813 172.6562 602 943.0388 281.9845 NA 388.135 388.3078 388.4249 0 8446.747 321.6597 30.03756 NA NA NA NA
2011 6 28 23 47 25.41027 4 6 0 -45.3867 168.3249 4982 549.5954 305.2939 388.2623 388.0831 388.0382 NA 0 1169.861 322.2747 37.17671 0.589 0.179 0.224 NA
2011 6 29 0 51 56.54093 4 6 92 -47.4591 159.4292 5074 549.5681 307.0281 389.1206 NA 389.0703 389.0419 0 1502.272 321.6689 48.63567 1.458 NA 0.05 0.079
2011 6 29 0 56 35.06899 4 6 92 -47.8313 158.9567 6929 427.6972 310.6615 390.5177 NA 390.5522 390.5903 0 905.7377 NA 48.11006 2.857 NA -0.035 -0.073
2011 6 29 1 1 39.79173 4 6 92 -48.2817 158.3719 9141 310.3388 316.9842 388.4918 388.5094 388.4576 388.4661 0 53.47328 324.0591 32.10836 0.831 -0.018 0.034 0.026
2011 6 29 1 7 0.2815897 4 6 92 -48.7884 157.6966 11524 213.6298 323.6991 389.0507 NA 389.1067 389.0677 0 7.98337 323.1799 42.52256 1.386 NA -0.056 -0.017
2011 6 29 1 13 59.93993 4 6 0 -49.4157 156.8337 12297 187.8612 330.5908 389.5397 389.2957 389.4128 389.4307 0 7.152035 319.9436 91.6488 1.87 0.244 0.127 0.109
2011 6 29 2 4 35.70223 4 6 0 -54.0106 150.5671 13059 162.7483 336.6167 NA 389.1973 389.957 389.1106 1 6.030367 317.8777 128.7995 NA NA NA NA
2011 6 29 2 16 7.427868 4 6 0 -54.9986 149.0157 13008 162.8296 330.2134 389.5796 389.5658 391.0782 NA 1 5.779368 318.2533 73.69107 1.882 0.014 -1.499 NA
2011 6 29 2 24 44.14707 4 6 93 -55.8479 147.9496 9965 265.1785 322.8535 389.899 NA 391.8922 389.6765 0 102.4145 319.7326 56.80037 2.203 NA -1.993 0.222
2011 6 29 2 28 47.58644 4 6 93 -56.2289 147.4591 8081 350.0615 316.6116 NA 389.1678 NA 389.4727 0 487.6374 323.3457 49.51114 NA NA NA NA
2011 6 29 2 33 9.288121 4 6 93 -56.5856 146.9879 6041 465.0933 309.9839 388.4918 388.7389 389.2878 389.1253 0 375.6918 320.1888 45.67673 0.797 -0.247 -0.796 -0.633
2011 6 29 2 37 10.15142 4 6 93 -56.916 146.5418 4162 595.4757 301.8042 387.5636 NA 387.1387 387.3206 0 3079.787 321.4293 37.17141 -0.13 NA 0.425 0.243
2011 6 29 2 41 43.95066 4 6 93 -57.2497 146.08 2684 718.4431 293.9678 NA 387.8878 387.8689 387.5166 0 2748.269 322.1069 38.71313 NA NA NA NA
2011 6 29 2 45 18.4578 4 6 93 -57.453 145.7919 1153 869.8295 284.3736 387.8431 387.7361 387.5609 387.7049 0 4760.745 322.8349 37.51801 0.151 0.107 0.282 0.138
2011 6 29 2 50 50.06453 4 6 94 -57.7455 145.3724 166 981.1108 277.9794 387.394 NA 387.3435 387.5359 0 8454.654 324.2558 33.39912 -0.298 NA 0.05 -0.142
2011 6 29 3 16 38.44555 4 6 95 -56.5834 144.9703 8408 329.4725 318.4676 389.0806 388.9859 389.0568 388.9455 0 296.1282 331.426 38.60187 1.393 0.095 0.024 0.135
2011 6 29 3 22 16.25504 4 6 95 -56.1608 144.9787 6104 458.5503 310.6073 389.4499 NA 389.3385 389.5466 0 959.5514 327.5295 46.73535 1.764 NA 0.111 -0.097
2011 6 29 3 26 43.56676 4 6 95 -55.8603 144.9844 4069 603.6952 301.028 388.7014 388.3054 388.59 388.6835 0 3101.411 NA 39.73458 1.016 0.396 0.111 0.018
2011 6 29 3 29 47.59008 4 6 95 -55.6604 144.9881 2676 723.5387 292.9993 386.9947 386.8975 NA 386.9477 0 6373.475 322.9966 33.43606 -0.69 0.097 NA 0.047
2011 6 29 3 33 35.79875 4 6 95 -55.4137 144.9925 960 898.2256 283.5415 387.5636 387.4664 387.5497 387.6314 0 8397.83 322.7481 35.43751 -0.121 0.097 0.014 -0.068
2011 6 29 3 39 9.463746 4 6 96 -55.0743 144.9987 169 991.2437 277.8378 387.5636 NA 387.5692 387.6168 0 9624.362 322.7098 32.67166 -0.12 NA -0.006 -0.053
2011 6 29 4 4 17.67728 4 6 97 -53.2102 145.3853 8579 329.4393 318.4162 389.5397 389.4727 389.5579 389.3926 0 321.6308 327.1658 43.83651 1.86 0.067 -0.018 0.147
2011 6 29 4 9 56.80779 4 6 97 -52.7323 145.4822 6271 458.5015 309.4722 389.2703 388.9153 NA 389.2963 0 1880.741 319.6103 44.50042 1.592 0.355 NA -0.026
2011 6 29 4 14 45.79588 4 6 97 -52.3696 145.5541 4057 616.7292 303.2132 388.891 388.4628 388.6408 389.0168 0 352.6737 319.2228 36.32989 1.213 0.428 0.25 -0.126
2011 6 29 4 18 31.77444 4 6 97 -52.1023 145.6069 2320 768.9308 297.5278 388.6715 388.225 388.4119 388.5033 0 384.9302 321.3159 39.62522 0.995 0.446 0.26 0.168
2011 6 29 4 21 17.82371 4 6 97 -51.9158 145.6432 1190 884.1249 287.2409 387.1744 NA 387.0399 387.2815 0 7946.436 322.4892 33.05543 -0.502 NA 0.134 -0.107
2011 6 29 4 27 59.56454 4 6 97 -51.4971 145.7236 176 1002.149 280.4437 387.6535 387.8474 NA 387.5982 0 11103.4 322.5837 32.12052 -0.022 -0.194 NA 0.055
2011 6 29 4 54 50.78846 4 6 99 -49.3567 146.1398 8587 335.1921 317.6016 391.1762 NA 391.1636 391.0733 0 237.5501 323.0675 60.15212 3.505 NA 0.013 0.103
2011 6 29 4 59 53.80523 4 6 99 -48.8965 146.2382 6301 463.498 311.5152 390.3181 390.0503 NA 390.4543 0 1502.037 319.134 52.64682 2.648 0.268 NA -0.136
2011 6 29 5 4 9.574217 4 6 99 -48.5535 146.3102 4334 602.6549 304.9958 388.7513 388.6301 388.7688 388.8622 0 2573.171 320.3598 42.03467 1.081 0.121 -0.018 -0.111
2011 6 29 5 8 39.39526 4 6 99 -48.229 146.3765 2245 784.5948 297.5614 388.9908 NA 388.7797 388.7917 0 4047.869 322.4385 37.09918 1.321 NA 0.211 0.199
2011 6 29 5 17 18.04326 4 6 100 -47.6694 146.4901 167 1012.062 281.5095 387.6535 387.5685 387.703 387.7665 0 9190.006 323.6289 33.91681 -0.017 0.085 -0.05 -0.113
2011 7 1 0 29 18.17874 4 7 103 -41.1156 145.8349 4458 590.4304 303.2682 388.8711 388.4054 NA 388.7827 0 629.4584 323.3247 39.94745 1.117 0.466 NA 0.088
2011 7 1 0 33 21.09715 4 7 103 -40.8924 145.5252 2590 749.9317 296.1076 388.9609 388.715 388.425 389.1219 0 1652.954 322.1933 39.44016 1.202 0.246 0.536 -0.161
2011 7 1 0 37 7.846157 4 7 103 -40.786 145.2638 1050 907.2858 287.1189 387.5736 NA 387.0233 387.5911 0 9059.84 322.0588 32.90231 -0.19 NA 0.55 -0.017
2011 7 1 0 39 45.83374 4 7 104 -40.8318 145.0988 107 1016.574 283.2435 390.1983 389.4825 NA 389.8245 0 13384.12 NA 24.2498 2.432 0.716 NA 0.374
2011 7 1 0 43 16.86386 4 7 104 -40.7219 145.0592 1833 824.0237 289.4081 387.913 388.1518 387.5399 388.373 0 7134.859 322.271 33.63579 0.142 -0.239 0.373 -0.46
2011 7 1 0 46 42.01696 4 7 104 -40.4782 145.1225 3402 676.7791 298.8347 388.412 388.425 388.0421 388.1191 0 2998.223 321.5764 38.50723 0.637 -0.013 0.37 0.293
2011 7 1 0 50 24.06004 4 7 104 -40.1325 145.2105 5111 542.1004 305.801 388.8012 388.6305 NA 388.9008 0 251.7618 321.7433 37.02671 1.022 0.171 NA -0.1
2011 7 1 0 54 27.07863 4 7 104 -39.715 145.3159 6978 420.2885 310.9632 390.0087 NA 389.8234 390.1036 0 868.2772 321.9699 40.912 2.225 NA 0.185 -0.095
2011 7 1 0 59 13.13837 4 7 104 -39.1703 145.4518 9143 306.7072 316.2213 389.6694 389.5258 NA 389.5558 0 181.3203 323.87 42.34985 1.88 0.144 NA 0.114
2011 7 1 1 3 43.47317 4 7 104 -38.6324 145.5834 10825 236.7466 326.1468 390.2283 389.7715 389.648 390.3143 0 20.52349 322.0114 72.49629 2.442 0.457 0.58 -0.086
2011 7 1 1 14 44.24005 4 7 0 -37.4611 144.9859 12313 187.8167 349.8651 390.6673 390.3581 390.2397 NA 0 5.13071 320.2287 135.8432 2.892 0.309 0.428 NA
2011 7 1 2 24 53.05524 4 7 105 -30.3339 149.822 331 987.8113 288.2617 389.7892 NA 389.188 389.6881 0 10203.57 322.6739 27.82611 2.051 NA 0.601 0.101
2011 7 1 2 32 39.21795 4 7 106 -30.1843 149.2369 4094 620.7123 304.2489 388.5218 388.6366 388.4627 388.4415 0 341.0962 322.283 38.61866 0.781 -0.115 0.059 0.08
2011 7 1 2 38 50.18953 4 7 106 -30.0788 148.4788 6964 423.5008 313.5457 389.0507 NA 388.9329 389.1573 0 174.9752 322.5287 44.38481 1.308 NA 0.118 -0.107
2011 7 1 2 44 16.08158 4 7 0 -29.8124 147.852 7497 392.9518 314.5346 390.2283 389.8862 389.9755 NA 0 409.671 323.5791 38.61408 2.484 0.342 0.253 NA
2011 7 1 3 13 19.86927 4 7 107 -28.0405 145.6381 279 991.968 291.2414 386.6853 386.6055 386.5567 386.6152 0 7746.896 322.0502 30.87168 -1.067 0.08 0.129 0.07
2011 7 1 3 17 23.84494 4 7 108 -27.8059 145.5187 1863 819.6045 293.0842 387.2642 387.4844 387.4381 387.5579 0 4559.149 321.7664 30.87201 -0.489 -0.22 -0.174 -0.294
2011 7 1 3 21 2.480301 4 7 108 -27.5847 145.3312 3555 664.8688 303.9975 388.3022 NA 388.1277 387.9976 0 145.1446 321.8218 38.64627 0.549 NA 0.175 0.305
2011 7 1 3 24 14.57602 4 7 108 -27.3653 145.0636 5051 549.1345 311.1136 NA NA 389.5812 389.6635 0 587.1593 NA 45.80055 NA NA NA NA
2011 7 1 3 29 3.724453 4 7 0 -27.0163 144.6174 6304 465.9472 316.0668 390.7372 390.4723 NA 390.8884 0 596.5025 323.4853 53.52532 2.982 0.265 NA -0.151
2011 7 1 4 38 24.40721 4 7 111 -22.3574 140.6086 8935 329.6157 338.4613 390.6374 NA 390.4262 390.5096 0 102.6305 323.5669 51.931 2.897 NA 0.211 0.128
2011 7 1 4 52 5.165456 4 7 111 -21.2909 139.8976 3176 696.3646 305.0284 389.1305 NA 388.8448 389.2791 0 2509.004 322.8599 46.91582 1.397 NA 0.286 -0.149
2011 7 1 4 57 53.09806 4 7 111 -20.8987 139.681 1365 867.0395 298.7129 386.1064 386.1819 NA 385.9782 0 13826.1 NA 29.86597 -1.625 -0.076 NA 0.128
2011 7 1 5 4 8.174792 4 7 112 -20.6733 139.4904 460 963.907 298.737 386.2062 385.8424 385.9137 386.322 0 13964.46 323.4287 29.22151 -1.524 0.364 0.293 -0.116
2011 7 1 5 6 56.54028 4 7 112 -20.5196 139.4605 1980 806.0226 301.4282 388.3721 NA 388.4197 388.3059 0 10247.12 323.3663 32.7101 0.641 NA -0.048 0.066
2011 7 1 5 13 25.48496 4 7 112 -20.1894 139.0263 5069 551.5073 321.9838 390.827 390.8209 390.9709 NA 0 262.4763 322.8499 63.28875 3.095 0.006 -0.144 NA
2011 7 1 5 19 35.4863 4 7 112 -19.769 138.4733 8077 373.3107 335.4348 390.4079 390.2052 NA NA 0 353.9229 323.0139 40.94143 2.675 0.203 NA NA
2011 7 1 5 22 48.5834 4 7 112 -19.5211 138.1496 9652 301.0555 342.4808 NA NA 390.1712 390.6673 0 149.5009 323.1367 31.70163 NA NA NA NA
2011 7 1 5 29 31.71683 4 7 112 -18.9864 137.4614 12793 190.292 352.3569 391.1064 390.8804 NA 391.0468 0 21.44933 322.9909 40.83068 3.371 0.226 NA 0.06
2011 7 1 5 35 21.88809 4 7 0 -18.5213 136.9048 13775 162.7655 354.9292 390.8769 390.7349 390.8967 390.9045 0 15.20992 322.6393 39.4821 3.141 0.142 -0.02 -0.028
2011 7 1 6 0 57.74537 4 7 0 -16.413 134.4484 14378 147.9194 357.7466 391.9146 391.8134 NA NA 0 19.8128 323.2521 60.19439 4.175 0.101 NA NA
2011 7 1 6 15 53.97247 4 7 113 -15.1437 133.0482 14376 147.9764 355.8113 391.755 391.5545 391.6391 391.77 0 23.51938 322.8243 59.15384 4.02 0.2 0.116 -0.015
2011 7 3 2 37 55.67948 4 8 0 -6.5192 129.0536 12906 187.8921 348.5846 389.7493 NA 389.0682 389.8578 0 17.41157 322.8599 11.39427 1.984 NA 0.681 -0.109
2011 7 3 3 11 26.56101 4 8 0 -2.8805 128.9895 12897 187.9027 347.7937 390.6673 390.3584 390.1983 390.7149 0 30.80183 323.2884 14.25022 2.893 0.309 0.469 -0.048
2011 7 3 3 26 16.63613 4 8 0 -1.7136 130.2774 12888 187.9388 347.633 390.7671 NA 390.2478 390.6485 0 67.827 323.4351 17.9795 3 NA 0.519 0.119
2011 7 3 3 43 22.89669 4 8 0 -0.3531 131.7203 12895 187.9249 348.2687 391.4756 391.2128 391.0143 391.479 0 63.70164 323.2774 17.14618 3.717 0.263 0.461 -0.003
2011 7 3 3 51 20.86993 4 8 0 0.4462 132.1909 12898 187.936 348.926 391.7251 NA 391.4603 391.6491 0 41.26118 323.3069 15.39903 3.971 NA 0.265 0.076
2011 7 3 4 1 43.91709 4 8 0 1.5563 132.6661 12903 187.9146 349.1152 391.9745 391.8255 NA 392.1361 0 49.99641 323.2724 14.05343 4.224 0.149 NA -0.162
2011 7 3 4 12 21.97643 4 8 0 2.6806 133.148 12902 187.9506 349.6798 391.5854 391.3913 391.2426 391.5648 0 97.97283 323.0093 17.13555 3.835 0.194 0.343 0.021
2011 7 3 4 24 16.03406 4 8 0 3.8097 133.8073 12911 187.7276 349.0348 392.3836 NA 392.1468 392.2768 0 53.87273 323.336 14.12853 4.634 NA 0.237 0.107
2011 7 3 4 31 34.50305 4 8 115 4.3467 134.3415 11140 245.4729 345.5452 391.735 391.4778 391.3333 391.8077 0 493.592 324.9149 24.04058 3.985 0.257 0.402 -0.073
2011 7 3 4 36 53.54562 4 8 115 4.7425 134.7359 8521 354.4614 339.6549 391.1563 NA 391.0076 NA 0 1922.613 325.1388 18.7522 3.406 NA 0.149 NA
2011 7 3 4 40 56.65951 4 8 115 5.0016 134.9946 6518 461.0279 329.4913 391.2361 391.1684 391.1033 NA 0 5075.108 323.5247 15.4539 3.486 0.068 0.133 NA
2011 7 3 4 44 53.61438 4 8 115 5.2335 135.2264 4574 588.9092 319.3726 391.286 391.6945 390.9981 NA 0 10952.38 323.8882 16.60241 3.536 -0.408 0.288 NA
2011 7 3 4 48 14.23613 4 8 115 5.4176 135.4102 2939 717.7904 312.647 NA 391.1931 390.7334 390.9239 0 15730.4 323.907 18.23849 NA NA NA NA
2011 7 3 4 52 12.55331 4 8 115 5.6214 135.6143 1002 900.1629 303.3147 389.859 NA 389.4123 389.7012 0 23701.68 323.5974 16.25019 2.109 NA 0.447 0.158
2011 7 3 4 57 4.375669 4 8 116 5.8441 135.8375 163 989.8626 300.1162 390.1983 NA 389.8852 390.3801 0 32048.05 NA 17.38524 2.448 NA 0.313 -0.182
2011 7 3 5 20 32.89663 4 8 117 7.1061 137.1052 9061 329.3097 341.773 391.7051 391.705 NA 391.5373 0 1915.49 324.8442 14.89088 3.955 0 NA 0.168
2011 7 3 5 26 15.06576 4 8 117 7.4636 137.4608 6611 455.7322 331.0017 391.8149 NA 391.6086 NA 0 5570.552 324.9192 14.64809 4.065 NA 0.206 NA
2011 7 3 5 31 19.01685 4 8 117 7.7557 137.7522 4119 622.7657 316.6701 391.3958 391.3602 391.049 391.5954 0 12975.97 323.3012 15.26312 3.646 0.036 0.347 -0.2
2011 7 3 5 34 57.59868 4 8 117 7.9447 137.941 2339 770.7787 310.275 390.817 391.0589 390.6246 390.8071 0 15860.94 323.6218 15.65922 3.067 -0.242 0.192 0.01
2011 7 3 5 38 7.345351 4 8 117 8.0959 138.0922 801 921.3191 302.0435 391.5654 NA 391.2219 391.3909 0 25276.03 323.605 21.21561 3.815 NA 0.344 0.174
2011 7 3 5 41 7.567331 4 8 118 8.2272 138.2238 158 991.0566 299.9378 391.5454 391.8756 391.4537 391.6965 0 31617.92 323.1843 20.16335 3.795 -0.33 0.092 -0.151
2011 7 3 6 4 44.99602 4 8 119 9.4496 139.5053 9068 329.2453 342.7779 392.204 392.1848 392.19 392.2124 0 1544.522 324.7166 14.80846 4.456 0.019 0.014 -0.008
2011 7 3 6 14 37.5651 4 8 119 10.0009 140.129 4381 603.3316 317.8464 391.8248 391.69 391.6557 NA 0 12925.35 322.8593 15.06122 4.08 0.135 0.169 NA
2011 7 3 6 25 57.18052 4 8 120 10.4995 140.6964 164 990.9889 300.3401 392.1441 NA 391.9886 391.9538 0 31968.33 323.5056 15.82043 4.403 NA 0.156 0.19
2011 7 3 6 29 54.61981 4 8 120 10.6638 140.87 1843 818.2098 307.7318 391.8248 392.0933 NA 392.016 0 19769.67 323.4867 12.65108 4.085 -0.268 NA -0.191
2011 7 3 6 33 14.46076 4 8 120 10.832 141.0108 3679 657.6796 314.6378 392.4435 392.4654 392.5222 392.2802 0 14209.91 323.5883 16.1725 4.705 -0.022 -0.079 0.163
2011 7 3 6 37 4.686318 4 8 120 11.0589 141.1627 5806 505.2898 326.5755 392.2938 NA 392.3678 392.3947 0 9080.074 323.8706 14.73899 4.556 NA -0.074 -0.101
